replica,cpu,heap,previous_tps,instant_tps,reward
3,9,1,49.88,51.66,1.2282266666666666
3,9,1,51.66,50.47,1.2068066666666666
3,9,1,50.47,50.06,1.1994266666666666
3,9,1,50.06,49.88,1.1958266666666666
3,9,1,49.88,50.72,1.2116955555555555
3,9,1,50.72,50.0,1.1985555555555556
3,9,1,50.0,49.47,1.1886266666666665
3,9,1,49.47,50.6,1.2092866666666666
3,9,1,50.6,50.8,1.2130666666666663
3,9,1,50.8,49.8,1.1955666666666669
3,9,1,49.8,51.12,1.2191466666666666
3,9,1,51.12,49.8,1.1955666666666669
3,9,1,49.8,49.88,1.1964377777777775
3,9,1,49.88,49.66,1.1954777777777776
3,9,1,49.88,49.66,-1.0
3,9,1,49.66,49.94,1.2005177777777778
3,9,1,49.94,49.47,1.1922377777777775
3,9,1,49.47,50.12,1.2042844444444445
3,9,1,50.12,50.78,1.2146644444444443
3,9,1,50.78,49.88,1.1981044444444442
3,9,1,49.88,50.2,1.2038777777777776
3,9,1,50.2,50.88,1.2157577777777775
3,9,1,50.88,49.94,1.1990177777777775
2,9,1,49.94,49.47,1.179071111111111
2,9,1,49.47,49.4,1.1778111111111111
2,9,1,49.4,49.47,1.179793333333333
2,9,1,49.4,49.47,-1.0
2,9,1,49.4,49.47,-1.0
2,9,1,49.47,50.12,1.1903533333333332
2,9,1,50.12,49.53,1.1793733333333332
2,9,1,49.53,49.8,1.1842333333333332
2,9,1,49.8,49.8,1.1854
2,9,1,49.8,50.12,1.1918399999999998
2,9,1,50.12,49.8,1.1858999999999995
2,9,1,49.8,49.34,1.1774399999999998
2,9,1,49.34,50.06,1.1905111111111109
2,9,1,50.06,49.4,1.178811111111111
2,9,1,49.4,49.6,1.182411111111111
2,9,1,49.6,49.8,1.1861777777777776
2,9,1,49.8,49.84,1.1868977777777778
2,9,1,49.84,49.94,1.1885177777777778
2,9,1,49.94,49.88,1.1874377777777778
2,9,1,49.88,50.53,1.1995266666666664
2,9,1,50.53,49.72,1.1853066666666665
2,9,1,49.72,48.53,1.163706666666667
2,9,1,48.53,50.44,1.198211111111111
2,9,1,50.44,50.06,1.1913711111111112
2,9,1,50.06,49.53,1.181651111111111
2,9,1,49.53,50.2,1.19342
2,9,1,50.2,49.47,1.1804599999999998
2,9,1,49.47,49.47,1.1804599999999998
2,9,1,49.47,50.1,1.1914666666666665
2,9,1,50.1,49.6,1.1824666666666666
2,9,1,49.6,49.66,1.1837266666666664
2,9,1,49.66,49.66,1.1840044444444442
2,9,1,49.66,49.6,1.1827444444444444
2,9,1,49.6,49.53,1.1814844444444443
2,9,1,49.53,49.72,1.1850844444444444
2,9,1,49.72,49.66,1.18356
2,9,1,49.66,49.8,1.1864
2,9,1,49.8,49.66,1.18406
2,9,1,49.66,49.94,1.18874
2,9,1,49.94,49.2,1.1755311111111109
2,9,1,49.2,49.34,1.178051111111111
2,9,1,49.34,50.12,1.192451111111111
2,9,1,50.12,49.4,1.1791999999999998
2,9,1,49.4,49.94,1.19424
2,9,1,49.94,49.8,1.1919
2,9,1,49.8,49.6,1.1883
2,9,1,49.6,50.44,1.204462222222222
2,9,1,50.44,49.8,1.1931222222222222
2,9,1,49.8,49.8,1.1931222222222222
2,9,1,49.8,50.06,1.1965933333333334
2,9,1,50.06,49.47,1.1857933333333333
2,9,1,49.47,49.88,1.1934933333333333
2,9,1,49.88,49.4,1.1850333333333332
2,9,1,49.4,50.44,1.2033777777777774
2,9,1,50.44,49.2,1.1808777777777777
2,9,1,49.2,49.72,1.1904177777777778
2,9,1,49.72,51.0,1.2137777777777776
2,9,1,51.0,49.53,1.1873177777777777
2,9,1,49.53,49.4,1.1849777777777777
2,9,1,49.4,50.7,1.2078644444444444
2,9,1,50.7,49.66,1.1895044444444445
2,9,1,49.66,49.8,1.1918444444444445
2,9,1,49.8,49.47,1.1861266666666666
2,9,1,49.47,49.94,1.1944066666666666
2,9,1,49.94,49.94,1.1944066666666666
2,9,1,49.94,51.0,1.213666666666667
2,9,1,51.0,50.12,1.1978399999999998
2,9,1,50.12,49.06,1.17876
2,9,1,49.06,49.66,1.1895599999999995
2,9,1,49.66,49.6,1.1883
2,9,1,49.6,50.28,1.20154
2,9,1,50.28,49.28,1.18336
2,9,1,49.28,50.0,1.1965
2,9,1,50.0,49.6,1.1893555555555555
2,9,1,49.6,50.2,1.2001555555555554
2,9,1,50.2,49.4,1.1857555555555557
2,9,1,49.4,49.72,1.1916955555555555
2,9,1,49.72,49.75,1.1918755555555554
2,9,1,49.75,49.88,1.1942155555555556
2,9,1,49.88,49.66,1.1906155555555555
2,9,1,49.66,49.94,1.195351111111111
2,9,1,49.94,49.88,1.194631111111111
2,9,1,49.88,49.53,1.188151111111111
2,9,1,49.53,50.28,1.2014711111111112
2,9,1,50.28,49.47,1.1869599999999998
2,9,1,49.47,50.66,1.20856
2,9,1,50.66,49.88,1.19416
2,9,1,49.88,50.12,1.19884
2,9,1,50.12,50.16,1.199448888888889
2,9,1,50.16,49.88,1.1940488888888887
2,9,1,49.88,49.53,1.1879288888888888
2,9,1,49.53,50.12,1.1987288888888887
2,9,1,50.12,49.53,1.1879288888888888
2,9,1,49.53,50.12,1.1987288888888887
2,9,1,50.12,49.72,1.1915288888888889
2,9,1,49.72,49.94,1.1952955555555556
2,9,1,49.94,49.88,1.1943955555555554
2,9,1,49.88,49.0,1.1785555555555556
2,9,1,49.0,49.88,1.1942155555555556
2,9,1,49.88,49.6,1.1892444444444443
2,9,1,49.6,49.88,1.1946044444444444
2,9,1,49.88,49.06,1.1802044444444444
2,9,1,49.06,49.88,1.1946044444444444
2,9,1,49.88,50.56,1.2072466666666668
2,9,1,50.56,49.53,1.1887066666666666
2,9,1,49.53,50.12,1.1995066666666665
2,9,1,50.12,50.4,1.203991111111111
2,9,1,50.4,49.2,1.182211111111111
2,9,1,49.2,49.8,1.193011111111111
2,9,1,49.8,49.28,1.1833044444444445
2,9,1,49.28,50.06,1.1982044444444444
2,9,1,50.06,49.47,1.1874044444444445
2,9,1,49.47,49.88,1.1946044444444444
2,9,1,49.88,50.62,1.20934
2,9,1,50.62,49.53,1.1895399999999998
2,9,1,49.53,49.72,1.19314
2,9,1,49.72,49.8,1.1938999999999995
2,9,1,49.8,50.2,1.2010999999999998
2,9,1,50.2,49.34,1.1854399999999998
2,9,1,49.34,50.06,1.19876
2,9,1,50.06,49.4,1.1864777777777775
2,9,1,49.4,50.12,1.1996177777777777
2,9,1,50.12,49.2,1.1828777777777777
2,9,1,49.2,50.12,1.1996177777777777
2,9,1,50.12,50.44,1.2054199999999995
2,9,1,50.44,49.6,1.1903
2,9,1,49.6,50.06,1.19876
2,9,1,50.06,48.88,1.1772155555555557
2,9,1,48.88,50.12,1.1998955555555553
2,9,1,50.12,49.12,1.1818955555555557
2,9,1,49.12,49.72,1.1926955555555554
2,9,1,49.72,50.25,1.201957777777778
2,9,1,50.25,49.53,1.1888177777777775
2,9,1,49.53,49.53,1.1888177777777775
2,9,1,49.53,49.6,1.190411111111111
2,9,1,49.6,49.94,1.1963511111111111
2,9,1,49.94,49.8,1.194011111111111
2,9,1,49.8,49.8,1.194011111111111
2,9,1,49.8,49.72,1.1928066666666666
2,9,1,49.72,50.06,1.1989266666666665
2,9,1,50.06,49.53,1.1892066666666663
2,9,1,49.53,49.8,1.1940666666666666
2,9,1,49.8,49.2,1.1830444444444443
2,9,1,49.2,50.0,1.1979444444444445
2,9,1,50.0,49.6,1.1907444444444444
2,9,1,49.6,49.94,1.1966844444444444
2,9,1,49.94,49.06,1.1810666666666667
2,9,1,49.06,49.88,1.1958266666666666
2,9,1,49.88,49.0,1.1801666666666666
2,9,1,49.0,50.12,1.200673333333333
2,9,1,50.12,49.84,1.1954533333333333
2,9,1,49.84,49.28,1.185193333333333
2,9,1,49.28,49.94,1.1970733333333334
2,9,1,49.94,49.88,1.1957711111111111
2,9,1,49.94,49.88,-1.0
2,9,1,49.88,50.53,1.207651111111111
2,9,1,50.53,49.6,1.190911111111111
2,9,1,49.6,50.06,1.1993155555555557
2,9,1,50.06,50.25,1.2027355555555557
2,9,1,50.25,49.53,1.1895955555555555
2,9,1,49.53,50.88,1.2137155555555557
2,9,1,50.88,50.03,1.198831111111111
2,9,1,50.03,50.0,1.198111111111111
2,9,1,50.0,49.53,1.189651111111111
2,9,1,49.53,50.12,1.2001177777777776
2,9,1,50.12,51.3,1.2215377777777778
2,9,1,51.3,49.28,1.1846377777777777
2,9,1,49.28,49.88,1.1954377777777778
2,9,1,49.88,50.0,1.198111111111111
2,9,1,50.0,49.88,1.1957711111111111
2,9,1,49.88,50.34,1.204051111111111
2,9,1,50.34,49.6,1.190911111111111
2,9,1,50.34,49.6,-1.0
1,9,1,49.6,49.88,1.1858822222222225
1,9,1,49.88,49.53,1.1803177777777778
1,9,1,49.88,49.53,-1.0
2,9,1,49.53,47.7,1.1182666666666663
2,9,1,49.53,47.7,-1.0
3,9,1,47.7,49.53,1.1383599999999998
3,9,1,49.53,49.47,1.13746
3,9,1,49.53,49.47,-1.0
3,9,1,49.53,49.47,-1.0
3,9,1,49.53,49.47,-1.0
3,9,1,49.53,49.47,-1.0
3,9,1,49.53,49.47,-1.0
4,9,1,49.47,50.22,1.148502222222222
4,9,1,50.22,50.44,1.1549622222222222
4,9,1,50.22,50.44,-1.0
4,9,1,50.44,49.8,1.148122222222222
4,9,1,50.44,49.8,-1.0
4,9,1,50.44,49.8,-1.0
4,9,1,50.44,49.8,-1.0
4,9,1,50.44,49.8,-1.0
3,9,1,49.8,50.06,1.16008
3,9,1,50.06,49.34,1.14694
3,9,1,50.06,49.34,-1.0
2,9,1,49.34,49.53,1.1574844444444443
1,9,1,49.53,49.4,1.176811111111111
2,9,1,49.4,48.12,1.121548888888889
3,9,1,48.12,49.34,1.1312733333333334
2,9,1,49.34,50.2,1.1728222222222222
1,9,1,50.2,49.88,1.1847155555555555
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
1,9,1,50.2,49.88,-1.0
2,9,1,49.88,48.53,1.13936
2,9,1,49.88,48.53,-1.0
2,9,1,49.88,48.53,-1.0
3,9,1,48.53,49.94,1.1616288888888888
2,9,1,49.94,49.66,1.1718933333333332
2,9,1,49.94,49.66,-1.0
2,9,2,49.66,50.4,1.0539488888888888
2,9,2,49.66,50.4,-1.0
2,9,2,49.66,50.4,-1.0
1,9,2,50.4,50.0,1.057
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,2,50.4,50.0,-1.0
1,9,1,50.0,45.8,1.0857044444444444
1,9,1,50.0,45.8,-1.0
1,9,1,50.0,45.8,-1.0
1,9,1,50.0,45.8,-1.0
1,9,1,50.0,45.8,-1.0
1,9,1,50.0,45.8,-1.0
2,9,1,45.8,47.84,1.1278288888888888
2,9,1,47.84,48.8,1.1452888888888888
2,8,1,48.8,46.16,1.058685
2,8,1,48.8,46.16,-1.0
2,8,1,48.8,46.16,-1.0
2,9,1,46.16,49.3,1.1075933333333334
2,9,1,49.3,49.38,1.1168533333333333
1,9,1,49.38,49.88,1.1334933333333332
1,9,1,49.38,49.88,-1.0
1,9,1,49.38,49.88,-1.0
1,9,1,49.38,49.88,-1.0
1,9,1,49.38,49.88,-1.0
1,8,1,49.88,44.53,1.038485
2,8,1,44.53,46.53,1.0839774999999998
2,8,1,46.53,48.2,1.1140375
2,8,1,48.2,48.6,1.1302375
2,8,1,48.6,49.47,1.1458974999999998
2,8,1,49.47,47.66,1.099435
3,8,1,47.66,47.22,1.1030775
3,8,1,47.22,48.94,1.1426775
3,8,1,48.94,49.12,1.1462775
3,8,1,49.12,49.94,1.15249
3,8,1,49.94,49.56,1.14915
2,8,1,49.56,49.34,1.1580025
2,8,1,49.34,49.28,1.1584225
2,8,1,49.28,48.72,1.1487025
1,8,1,48.72,49.47,1.1868974999999995
1,8,1,49.47,49.47,1.1868974999999995
1,8,1,49.47,49.4,1.1883875
1,8,1,49.4,50.6,1.2119875
1,8,1,50.6,49.28,1.1880475
1,8,1,49.28,49.06,1.185385
1,8,1,49.06,48.4,1.173325
1,8,1,48.4,49.66,1.1961849999999998
1,8,1,49.66,49.28,1.188985
1,8,1,49.28,49.66,1.1968725
1,8,1,49.66,49.88,1.2004725
1,8,1,49.88,49.34,1.1907525
1,8,1,49.34,49.66,1.1968725
1,8,1,49.66,49.47,1.1922099999999998
1,8,1,49.47,49.6,1.19455
1,8,1,49.6,49.6,1.19455
1,8,1,49.6,49.72,1.19689
1,8,1,49.72,49.4,1.19095
1,8,1,49.4,49.6,1.19455
1,8,1,49.6,49.53,1.19379
1,8,1,49.53,49.28,1.18911
1,8,1,49.28,49.4,1.1913874999999998
1,8,1,49.4,50.47,1.2108275
1,8,1,50.47,49.4,1.1913874999999998
1,8,1,49.4,48.88,1.1820975
1,8,1,48.88,50.0,1.2024374999999998
1,8,1,50.0,49.66,1.1969975
1,8,1,49.66,49.4,1.1921375
1,8,1,49.4,49.53,1.1939149999999998
1,8,1,49.53,50.0,1.202375
1,8,1,50.0,49.2,1.187975
1,8,1,49.2,49.88,1.200035
1,8,1,49.88,49.28,1.189735
1,8,1,49.28,49.8,1.199275
1,8,1,49.8,49.72,1.198515
1,8,1,49.72,49.8,1.1997749999999998
1,8,1,49.8,49.34,1.1908775
1,8,1,49.34,50.25,1.2076175
1,8,1,50.25,49.8,1.1993375
1,8,1,49.8,50.06,1.2041975
1,8,1,50.06,49.88,1.2005975
1,8,1,49.88,49.72,1.1980775
1,8,1,49.72,50.06,1.2041975
1,8,1,50.06,49.06,1.18601
1,8,1,49.06,49.66,1.19681
1,8,1,49.66,49.72,1.19789
1,8,1,49.72,49.66,1.19681
1,8,1,49.66,49.53,1.1944149999999998
1,8,1,49.53,49.53,1.1944149999999998
1,8,1,49.53,49.88,1.201035
1,8,1,49.88,49.72,1.198515
1,8,1,49.72,49.06,1.1869475
1,8,1,49.06,49.66,1.1977474999999995
1,8,1,49.66,49.53,1.1932275
1,8,1,49.53,49.72,1.1968275
1,8,1,49.72,49.47,1.1922724999999998
1,8,1,49.47,50.16,1.2046925
1,8,1,50.16,49.88,1.1994725
1,8,1,49.88,50.0,1.20125
1,8,1,50.0,49.94,1.19999
1,8,1,49.94,49.72,1.19639
1,8,1,49.72,49.8,1.19765
1,8,1,49.8,49.72,1.1964525
1,8,1,49.72,50.38,1.2079725
1,8,1,50.38,50.28,1.2061725
1,8,1,50.28,49.66,1.1950599999999998
1,8,1,49.66,49.94,1.19974
1,8,1,49.94,49.66,1.1950599999999998
1,8,1,49.66,49.66,1.1950599999999998
1,8,1,49.66,49.06,1.18451
1,8,1,49.06,49.8,1.19765
1,8,1,49.8,49.47,1.1922099999999998
1,9,1,49.47,48.38,1.1169244444444444
2,9,1,48.38,48.34,1.1167866666666666
2,9,1,48.34,49.6,1.150286666666667
2,9,1,49.6,47.34,1.1096066666666666
1,9,1,47.34,49.4,1.1640333333333333
1,9,1,49.4,48.72,1.1519733333333333
1,9,1,48.72,49.66,1.169782222222222
1,9,1,49.66,49.75,1.1834022222222222
1,9,1,49.75,49.47,1.178182222222222
1,9,1,49.47,49.53,1.1792622222222222
1,9,1,49.53,49.94,1.187517777777778
1,9,1,49.94,49.53,1.181817777777778
1,9,1,49.53,49.66,1.1843377777777775
1,9,1,49.66,49.6,1.1830777777777777
1,9,1,49.6,50.06,1.1920933333333332
1,9,1,50.06,49.8,1.1877333333333333
1,9,1,49.8,49.8,1.1877333333333333
1,9,1,49.8,49.88,1.1889933333333331
1,9,1,49.88,49.66,1.1838377777777778
1,9,1,49.66,49.66,1.1843377777777775
1,9,1,49.66,49.72,1.1854177777777777
1,9,1,49.72,49.66,1.1843377777777775
1,9,1,49.72,49.66,-1.0
1,9,1,49.72,49.66,-1.0
1,8,1,49.66,46.06,1.0899474999999998
1,9,1,46.06,47.28,1.0964844444444444
1,9,1,47.28,47.97,1.1587244444444444
1,9,1,47.97,48.8,1.1738444444444442
1,9,1,48.8,49.28,1.1823044444444444
1,9,1,49.28,50.06,1.17926
1,9,1,50.06,49.66,1.17806
1,9,1,49.66,49.47,1.1744599999999998
1,8,1,49.47,45.5,1.0732575
1,7,1,45.5,42.75,1.0365371428571428
1,6,1,42.75,40.44,0.98585
1,6,1,40.44,38.12,0.94409
1,6,2,38.12,42.44,0.9299066666666668
1,6,2,42.44,43.47,0.9486266666666664
1,6,2,43.47,42.47,0.9543766666666668
2,6,2,42.47,44.84,0.97294
2,6,2,44.84,45.56,0.9919
2,6,2,45.56,47.06,1.01926
2,6,2,47.06,46.0,0.9925833333333334
3,6,2,46.0,44.1,0.95887
4,6,2,44.1,45.12,0.97348
4,6,2,45.12,46.94,1.0075999999999998
5,6,2,46.94,47.6,1.01737
5,6,3,47.6,48.97,0.99614
5,7,3,48.97,50.38,1.019554285714286
5,7,3,50.38,49.88,1.0137342857142857
6,7,3,49.88,50.0,1.0039657142857144
7,7,3,50.0,49.25,0.9923095238095238
7,6,3,49.25,47.22,0.9545566666666668
7,6,4,47.22,48.2,0.950225
7,6,3,48.2,47.84,0.9651066666666668
7,6,4,47.84,49.1,0.96662
7,6,5,49.1,48.7,0.9476666666666668
8,6,5,48.7,48.06,0.9351266666666668
9,6,5,48.06,48.56,0.9427633333333332
9,6,5,48.06,48.56,-1.0
9,6,6,48.56,47.62,0.9197433333333334
9,6,7,47.62,47.38,0.9175052380952382
9,6,8,47.38,45.84,0.8870025
9,6,8,47.38,45.84,-1.0
9,6,9,45.84,46.84,0.9022588888888888
9,5,9,46.84,44.53,0.8699622222222221
9,5,9,46.84,44.53,-1.0
9,5,9,46.84,44.53,-1.0
9,5,8,44.53,45.56,0.891655
9,5,9,45.56,45.84,0.88642
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
9,5,9,45.56,45.84,-1.0
8,5,9,45.84,46.47,0.8973711111111111
8,5,9,45.84,46.47,-1.0
8,5,9,45.84,46.47,-1.0
8,5,9,45.84,46.47,-1.0
8,5,8,46.47,45.06,0.8805625
8,5,9,45.06,39.88,0.7867844444444445
8,5,9,45.06,39.88,-1.0
8,5,9,45.06,39.88,-1.0
8,5,9,45.06,39.88,-1.0
8,5,9,45.06,39.88,-1.0
8,4,9,39.88,36.4,0.725991111111111
8,4,9,39.88,36.4,-1.0
8,4,9,39.88,36.4,-1.0
8,4,8,36.4,37.8,0.7565175
8,4,9,37.8,38.06,0.7524544444444444
8,4,9,37.8,38.06,-1.0
8,4,9,37.8,38.06,-1.0
8,3,9,38.06,29.17,0.6035044444444445
8,3,8,29.17,29.12,0.6078191666666667
9,3,8,29.12,26.47,0.5432516666666667
9,3,7,26.47,29.27,0.6076933333333333
9,3,7,29.27,34.62,0.7055990476190477
9,3,7,34.62,38.72,0.7797590476190476
9,3,7,38.72,38.4,0.7629857142857144
9,3,8,38.4,27.73,0.57814
9,2,8,27.73,7.33,0.2268774999999999
9,2,9,7.33,9.03,0.2499566666666666
9,2,9,9.03,13.33,0.3273566666666666
9,2,9,13.33,22.0,0.4761666666666667
9,2,9,22.0,24.22,0.5174044444444444
9,2,9,24.22,23.47,0.5039044444444445
9,2,9,24.22,23.47,-1.0
9,2,9,24.22,23.47,-1.0
9,2,9,24.22,23.47,-1.0
9,2,9,24.22,23.47,-1.0
9,2,9,24.22,23.47,-1.0
8,2,9,23.47,26.73,0.5556399999999999
8,2,9,26.73,30.53,0.62404
8,2,9,30.53,30.73,0.62639
8,2,9,30.73,33.44,0.6753366666666667
8,2,9,33.44,29.06,0.5966766666666667
9,2,9,29.06,16.06,0.36351
9,2,8,16.06,8.27,0.2440474999999999
9,1,8,8.27,1.6,0.1294874999999999
9,1,8,8.27,1.6,-1.0
9,1,9,1.6,1.93,0.1295177777777777
9,1,9,1.93,4.2,0.1729888888888888
9,1,9,4.2,4.93,0.1861288888888888
9,1,9,4.2,4.93,-1.0
9,1,9,4.93,4.9,0.1858111111111111
9,1,9,4.9,6.07,0.2068711111111111
9,1,9,4.9,6.07,-1.0
9,1,9,6.07,6.0,0.200611111111111
9,1,9,6.07,6.0,-1.0
9,1,9,6.07,6.0,-1.0
8,1,9,6.0,8.6,0.2451333333333333
8,1,9,8.6,11.27,0.2921933333333333
8,1,9,11.27,11.26,0.2922355555555556
9,1,9,11.26,5.2,0.1864333333333333
9,2,9,5.2,9.24,0.2579588888888888
9,2,9,9.24,12.6,0.3184388888888889
9,2,9,12.6,16.4,0.3828388888888889
9,2,9,16.4,16.48,0.385501111111111
9,2,9,16.4,16.48,-1.0
9,2,9,16.48,26.73,0.5700011111111111
9,2,9,26.73,24.88,0.5295211111111111
9,2,9,26.73,24.88,-1.0
9,2,8,24.88,6.93,0.2204899999999999
9,2,9,6.93,8.8,0.2490388888888888
9,2,9,8.8,6.93,0.2153788888888888
9,1,9,6.93,3.97,0.170571111111111
9,1,8,3.97,3.33,0.1635025
8,1,8,3.33,5.67,0.2066225
8,1,8,5.67,6.47,0.2210224999999999
8,1,8,6.47,6.78,0.2251649999999999
8,1,8,6.78,4.13,0.1774649999999999
9,1,8,4.13,5.46,0.1965925
9,1,8,5.46,5.93,0.2049899999999999
9,1,8,5.93,6.4,0.2134499999999999
9,1,9,6.4,3.2,0.1540444444444444
9,1,9,6.4,3.2,-1.0
9,1,9,6.4,3.2,-1.0
9,1,8,3.2,1.8,0.136025
9,1,7,1.8,1.88,0.1417685714285714
9,1,7,1.88,1.8,0.1403285714285714
9,1,7,1.8,2.87,0.1578742857142857
9,1,7,2.87,3.0,0.1624285714285714
8,1,7,3.0,4.24,0.1813199999999999
8,1,7,4.24,4.67,0.1890599999999999
8,2,7,4.67,6.87,0.2231599999999999
8,2,7,6.87,12.0,0.3154999999999999
8,2,7,12.0,11.47,0.30121
9,2,7,11.47,15.0,0.35875
9,2,7,15.0,21.33,0.47269
9,2,7,21.33,21.94,0.4827399999999999
9,2,7,21.94,26.97,0.57446
9,2,7,26.97,26.73,0.57014
9,2,7,26.73,31.33,0.6504400000000001
9,2,7,31.33,30.16,0.6291285714285714
9,2,6,30.16,9.22,0.2695433333333333
9,3,6,9.22,24.4,0.5291166666666667
9,3,6,24.4,35.38,0.7247433333333333
9,3,6,35.38,36.72,0.7492233333333334
9,3,6,36.72,37.34,0.7481900000000001
9,3,6,37.34,39.62,0.7900766666666666
9,3,6,39.62,36.66,0.7369766666666667
9,4,6,36.66,36.47,0.7365016666666667
9,4,6,36.47,37.4,0.7532416666666667
9,4,6,37.4,36.53,0.7327066666666666
9,5,6,36.53,45.6,0.8975000000000001
9,5,6,45.6,44.7,0.8844399999999999
9,5,6,44.7,45.28,0.89506
9,5,6,45.28,45.88,0.89466
9,5,6,45.88,48.12,0.93598
9,5,6,48.12,46.94,0.91474
8,5,6,46.94,47.72,0.92384
8,5,6,47.72,45.0,0.8747
8,6,6,45.0,47.34,0.91937
8,6,6,47.34,47.22,0.91853
8,6,6,47.22,47.6,0.92555
8,6,6,47.6,47.94,0.92049
8,6,6,47.94,49.3,0.94565
8,6,6,49.3,47.53,0.91379
8,6,5,47.53,46.0,0.9070666666666668
8,7,5,46.0,48.5,0.9459057142857143
8,7,5,48.5,50.8,0.9891657142857144
8,7,5,50.8,49.53,0.9661257142857144
8,7,4,49.53,48.3,0.9518671428571428
8,7,3,48.3,48.03,0.974812380952381
8,8,3,48.03,50.7,1.0131
8,8,3,50.7,50.66,1.0147133333333334
8,8,3,50.66,49.34,0.9907733333333334
8,8,2,49.34,50.97,1.0541475
8,8,2,50.97,50.62,1.0510975
8,9,2,50.62,50.56,1.05076
8,9,2,50.62,50.56,-1.0
8,8,2,50.56,50.72,1.0513899999999998
8,8,1,50.72,49.72,1.11321
8,9,1,49.72,50.3,1.123871111111111
8,9,1,49.72,50.3,-1.0
7,9,1,50.3,49.12,1.1061177777777778
7,9,1,50.3,49.12,-1.0
7,9,1,50.3,49.12,-1.0
6,9,1,49.12,49.4,1.1078666666666666
7,9,1,49.4,51.2,1.1444066666666666
7,9,1,51.2,49.97,1.1246266666666664
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,1,51.2,49.97,-1.0
7,9,2,49.97,50.84,1.046731111111111
6,9,2,50.84,49.8,1.0313166666666669
6,9,1,49.8,50.2,1.1253777777777778
6,9,1,49.8,50.2,-1.0
6,9,1,49.8,50.2,-1.0
7,9,1,50.2,49.9,1.12588
7,9,1,50.2,49.9,-1.0
7,9,1,50.2,49.9,-1.0
7,9,1,50.2,49.9,-1.0
8,9,1,49.9,51.97,1.1627933333333331
8,9,2,51.97,51.1,1.0534666666666668
8,9,3,51.1,50.88,1.0130911111111112
8,9,4,50.88,50.34,0.9826888888888888
9,9,4,50.34,52.7,1.022878888888889
9,9,4,50.34,52.7,-1.0
8,9,4,52.7,49.06,0.9566211111111113
8,9,5,49.06,51.5,0.9902088888888888
9,9,5,51.5,54.34,1.04072
9,9,5,51.5,54.34,-1.0
9,9,5,51.5,54.34,-1.0
9,8,5,54.34,50.16,0.969355
9,8,6,50.16,50.28,0.96397
9,8,7,50.28,50.47,0.9638960714285716
9,8,8,50.47,50.12,0.9534175
9,8,9,50.12,49.62,0.9407988888888889
9,8,9,50.12,49.62,-1.0
9,8,9,50.12,49.62,-1.0
9,8,9,50.12,49.62,-1.0
9,8,8,49.62,50.72,0.9665225
9,8,8,49.62,50.72,-1.0
9,8,8,50.72,52.0,0.9903125
9,8,8,50.72,52.0,-1.0
9,8,8,52.0,50.4,0.9615125
9,8,9,50.4,51.4,0.9720044444444444
9,8,9,50.4,51.4,-1.0
9,8,9,51.4,50.75,0.9606244444444446
9,8,9,50.75,49.0,0.9289444444444444
9,8,9,50.75,49.0,-1.0
9,8,9,50.75,49.0,-1.0
9,8,9,50.75,49.0,-1.0
9,8,9,50.75,49.0,-1.0
9,8,9,50.75,49.0,-1.0
8,8,9,49.0,49.66,0.9364627777777778
8,8,9,49.0,49.66,-1.0
9,8,9,49.66,51.78,0.9753172222222224
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,49.66,51.78,-1.0
9,8,9,51.78,49.6,0.9358972222222224
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
9,8,9,51.78,49.6,-1.0
