replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,utilization,action_cost,performance
4,9,5,54.88,45.75,202,209,0.562,0.657,0.7038888888888888,28.812286396825392,24.21,45.74,0,45,0.8122222222222222,0.24000000000000005,1.0164444444444445
6,9,5,45.75,29.56,111,111,0.327,0.635,0.5831944444444445,29.57778646349206,62.22,29.57,0,36,0.6816666666666666,0.16000000000000003,0.821388888888889
6,8,6,29.56,70.56,119,125,0.528,0.673,0.7150694444444443,30.49786986349206,57.49,70.57,0,72,0.8300000000000001,0.12000000000000002,0.9801388888888888
3,9,5,70.56,72.75,194,204,0.742,0.623,0.7066666666666666,31.46275875238095,77.79,72.72,0,72,0.9122222222222223,0.36000000000000004,1.01
6,8,5,72.75,58.7,69,75,0.5,0.632,0.6534642857142856,32.346616152380946,93.34,58.68,0,63,0.8125,0.28,0.9314285714285714
3,9,6,58.7,55.12,174,184,0.458,0.615,0.6647037037037036,33.24839393015873,52.34,55.12,0,54,0.7544444444444445,0.36000000000000004,1.0207407407407407
4,9,5,55.12,45.66,205,210,0.575,0.662,0.7211666666666666,34.176171707936504,29.28,45.66,0,45,0.8194444444444444,0.16000000000000003,1.0146666666666666
6,9,5,45.66,35.12,136,136,0.326,0.678,0.5626666666666666,34.91701635238095,63.57,35.13,0,45,0.6811111111111111,0.16000000000000003,0.7806666666666667
4,9,5,35.12,36.53,210,209,0.151,0.717,0.6505277777777778,35.750571907936504,14.66,36.53,0,36,0.5838888888888889,0.16000000000000003,1.0147222222222223
3,8,6,36.53,64.0,185,200,0.641,0.64,0.7381240079365079,36.710821907936506,63.39,64.0,0,63,0.900625,0.20000000000000004,1.0158730158730158
3,8,4,64.0,54.72,409,412,0.517,0.692,0.7215115740740741,37.64007190793651,37.13,54.71,0,54,0.823125,0.16000000000000003,1.0131481481481481
6,9,4,54.72,54.66,176,180,0.521,0.64,0.687037037037037,38.555849685714286,23.17,54.67,0,54,0.7894444444444444,0.28,1.0124074074074074
3,9,4,54.66,54.6,258,254,0.397,0.684,0.6737222222222221,39.44407190793651,16.0,54.6,0,54,0.7205555555555556,0.24,1.011111111111111
5,7,4,54.6,53.28,129,137,0.466,0.648,0.6951904761904761,40.369214965079365,54.61,53.28,0,54,0.832857142857143,0.24000000000000005,0.9866666666666667
5,9,8,53.28,46.47,146,151,0.519,0.691,0.6525069444444442,41.2572982984127,24.49,46.48,0,45,0.7202083333333333,0.4000000000000001,1.0328888888888887
6,9,5,46.47,36.97,102,105,0.478,0.631,0.679138888888889,42.16352052063492,24.46,36.97,0,36,0.7655555555555555,0.32,1.0269444444444444
4,9,5,36.97,54.0,176,175,0.483,0.66,0.6984999999999999,43.07085385396825,21.97,54.0,0,54,0.7683333333333333,0.16000000000000003,1.0
6,7,6,54.0,61.9,84,89,0.473,0.676,0.6172182539682538,43.92182991111111,97.54,61.9,0,72,0.8378571428571429,0.32000000000000006,0.8597222222222222
6,8,7,61.9,55.16,109,115,0.51,0.677,0.7273445767195768,44.84275848253968,42.09,55.15,0,54,0.8023214285714286,0.12000000000000002,1.0212962962962964
4,9,5,55.16,55.66,240,252,0.62,0.651,0.6967962962962962,45.780536260317454,27.82,55.67,0,54,0.8444444444444444,0.3600000000000001,1.030925925925926
6,9,9,55.66,56.03,134,138,0.495,0.688,0.6199629629629628,46.64342514920634,26.17,56.03,0,54,0.6572222222222222,0.4800000000000001,1.0375925925925926
2,6,4,56.03,30.52,132,153,0.535,0.552,0.45486111111111105,47.42869168253968,164.72,30.52,0,45,0.9458333333333333,0.8400000000000001,0.6782222222222222
6,9,5,30.52,36.53,97,102,0.459,0.619,0.63,48.33069168253968,24.69,36.54,0,36,0.755,0.52,1.015
6,7,4,36.53,45.44,58,64,0.47,0.612,0.7237142857142858,49.264977396825394,62.51,45.45,0,45,0.8357142857142857,0.16000000000000003,1.01
3,8,4,45.44,36.16,100,105,0.343,0.606,0.6605347222222221,50.1507273968254,47.17,36.16,0,36,0.714375,0.28,1.0044444444444443
6,7,6,36.16,34.8,40,44,0.449,0.616,0.6416865079365079,51.05917951111111,74.65,34.81,0,36,0.8207142857142857,0.44000000000000006,0.9669444444444445
2,9,9,34.8,36.22,345,361,0.677,0.696,0.6040277777777777,51.96429062222222,41.71,36.23,0,36,0.7627777777777778,0.6400000000000001,1.0063888888888888
6,8,7,36.22,37.1,73,79,0.473,0.644,0.6379652777777778,52.866540622222224,38.74,37.1,0,36,0.755625,0.5200000000000001,1.0305555555555557
4,9,4,37.1,36.34,182,188,0.486,0.624,0.6477222222222223,53.77454062222223,24.27,36.34,0,36,0.77,0.44000000000000006,1.0094444444444446
5,7,5,36.34,44.78,92,100,0.484,0.633,0.7033809523809523,54.71002613650794,58.69,44.79,0,45,0.8457142857142858,0.24000000000000005,0.9953333333333333
3,6,8,44.78,45.9,126,137,0.489,0.675,0.5858124999999998,55.55177613650794,124.97,45.9,0,54,0.829375,0.44000000000000006,0.85
6,9,5,45.9,54.62,165,169,0.517,0.653,0.622,56.46666502539683,23.02,54.63,0,54,0.7872222222222223,0.6,1.0116666666666667
2,6,4,54.62,30.69,109,123,0.534,0.591,0.46357407407407414,57.18555382539683,197.35,30.68,0,54,0.9450000000000001,0.52,0.5681481481481482
5,9,8,30.69,54.84,193,198,0.482,0.713,0.5857060185185184,58.07091493650794,26.12,54.83,0,54,0.7134027777777777,0.68,1.0153703703703703
3,7,7,54.84,53.7,288,298,0.492,0.749,0.6884656084656084,59.007930765079365,71.41,53.68,0,54,0.8514285714285714,0.32000000000000006,0.9940740740740741
6,9,6,53.7,46.4,200,201,0.475,0.656,0.6647222222222222,59.91348632063493,21.02,46.4,0,45,0.7638888888888888,0.4,1.031111111111111
2,9,4,46.4,36.62,193,219,0.811,0.627,0.6977777777777778,60.89370854285715,44.03,36.62,0,36,0.9505555555555556,0.4800000000000001,1.0172222222222222
5,9,4,36.62,40.22,164,160,0.514,0.664,0.5601666666666666,61.65493076507937,85.92,40.23,2,54,0.7855555555555556,0.24,0.745
3,8,7,40.22,54.16,130,140,0.65,0.628,0.6698353174603173,62.59685933650794,69.68,54.15,0,54,0.8548214285714286,0.44000000000000006,1.0027777777777778
3,9,7,54.16,64.75,512,517,0.552,0.711,0.7481269841269841,63.519526003174605,32.49,64.78,0,63,0.8066666666666666,0.04000000000000001,1.0282539682539682
4,7,5,64.75,55.16,114,126,0.534,0.63,0.6382063492063491,64.39743103174604,128.89,55.16,0,63,0.8814285714285715,0.32000000000000006,0.8755555555555555
6,9,8,55.16,55.25,160,165,0.495,0.677,0.6249189814814816,65.27668103174604,25.22,55.24,0,54,0.698125,0.48000000000000004,1.022962962962963
2,7,4,55.25,40.8,202,224,0.612,0.611,0.5904761904761905,66.19553837460317,113.11,40.8,0,45,0.9371428571428572,0.7200000000000002,0.9066666666666666
4,9,6,40.8,46.44,232,235,0.598,0.669,0.6855555555555555,67.12842726349206,22.47,46.43,0,45,0.8322222222222222,0.4000000000000001,1.0317777777777777
3,7,4,46.44,60.84,293,299,0.629,0.645,0.703642857142857,68.08756994920634,98.0,60.84,0,63,0.9492857142857143,0.32000000000000006,0.9657142857142857
6,8,9,60.84,54.62,96,102,0.54,0.711,0.5894907407407407,68.98056994920634,48.77,54.62,0,54,0.7324999999999999,0.68,1.0114814814814814
1,5,6,54.62,9.29,7,9,0.492,0.579,0.2263685185185184,69.47359214920634,719.39,9.29,0,54,0.9744999999999999,0.76,0.17203703703703702
5,8,5,9.29,55.66,146,155,0.554,0.67,0.6651527777777777,70.41209214920634,39.14,55.65,0,54,0.84625,0.52,1.0305555555555554
1,9,6,55.66,43.56,273,325,0.836,0.592,0.6025740740740739,71.27909186031745,132.53,43.55,0,54,0.9577777777777778,0.4400000000000001,0.8064814814814815
4,9,5,43.56,73.9,307,317,0.696,0.681,0.715125,72.23375852698412,41.83,73.89,0,72,0.8866666666666666,0.32,1.02625
6,7,6,73.9,45.8,46,51,0.492,0.632,0.7005396825396824,73.17432995555555,51.93,45.82,0,45,0.8514285714285714,0.32000000000000006,1.0182222222222221
4,8,4,45.8,60.38,192,200,0.572,0.65,0.6644563492063491,74.09237775555555,71.66,60.38,0,63,0.8574999999999999,0.3600000000000001,0.9584126984126985
3,7,9,60.38,59.72,267,281,0.53,0.698,0.5998730158730159,74.96767963809523,85.85,59.72,0,63,0.7663492063492063,0.52,0.947936507936508
6,9,5,59.72,64.5,178,179,0.571,0.637,0.6289920634920634,75.89456852698412,23.53,64.49,0,63,0.8172222222222222,0.6400000000000001,1.0236507936507935
2,8,6,64.5,53.5,328,355,0.702,0.658,0.6890879629629629,76.86462412698411,89.08,53.51,0,54,0.93875,0.4400000000000001,0.9909259259259259
4,5,4,53.5,12.72,41,46,0.349,0.662,0.2844777777777778,77.34555772698411,576.31,12.72,0,54,0.849,0.44000000000000006,0.23555555555555557
3,9,5,12.72,46.3,274,280,0.526,0.665,0.6881111111111109,78.262446615873,28.7,46.3,0,45,0.7922222222222222,0.32000000000000006,1.0288888888888887
3,9,8,46.3,45.62,161,168,0.661,0.675,0.6955069444444444,79.1780855047619,34.86,45.61,0,45,0.7890972222222222,0.24,1.0135555555555555
6,9,8,45.62,40.84,136,137,0.446,0.704,0.5364814814814814,79.906974215873,77.94,40.84,0,54,0.6877777777777777,0.24,0.7562962962962964
2,9,5,40.84,63.53,441,479,0.696,0.626,0.6582857142857143,80.86164088253967,64.74,63.54,0,63,0.8866666666666666,0.56,1.0085714285714285
3,7,8,63.53,60.47,239,254,0.525,0.691,0.6419831349206349,81.76029548253968,90.19,60.47,0,63,0.806875,0.4,0.9598412698412698
4,9,5,60.47,64.1,251,257,0.607,0.657,0.6801349206349205,82.69518437142857,38.08,64.13,0,63,0.8372222222222222,0.4,1.017936507936508
4,7,4,64.1,45.5,75,84,0.484,0.628,0.6431031746031746,83.53913688571429,109.26,45.51,0,54,0.8457142857142858,0.16000000000000003,0.8427777777777777
5,9,6,45.5,46.03,167,170,0.54,0.659,0.6873333333333334,84.45913688571429,22.86,46.02,0,45,0.8,0.32000000000000006,1.0226666666666668
4,9,7,46.03,45.94,205,213,0.558,0.679,0.7168333333333332,85.3771368857143,25.73,45.93,0,45,0.795,0.16000000000000003,1.0206666666666666
6,8,8,45.94,72.56,128,135,0.556,0.702,0.6837638888888888,86.2916368857143,56.37,72.56,0,72,0.78625,0.28,1.0077777777777779
3,9,5,72.56,65.0,470,470,0.529,0.687,0.6499603174603175,87.20919244126985,30.68,64.99,0,63,0.7938888888888889,0.52,1.0315873015873016
6,9,6,65.0,55.1,155,158,0.504,0.645,0.6799999999999999,88.12119244126986,22.45,55.08,0,54,0.78,0.32,1.02
4,6,9,55.1,40.3,41,47,0.496,0.636,0.4058611111111111,0.0,226.33,40.3,0,72,0.7666666666666666,0.52,0.5597222222222222
6,9,8,40.3,65.0,150,154,0.519,0.674,0.656986111111111,0.8838333333333332,28.16,65.03,0,63,0.7095833333333333,0.36000000000000004,1.0322222222222222
2,9,5,65.0,54.66,434,456,0.759,0.66,0.6705185185185185,1.8525,48.43,54.65,0,54,0.9216666666666666,0.56,1.012037037037037
1,9,5,54.66,54.06,868,834,0.634,0.722,0.7403148148148149,2.793388888888889,16.57,54.07,0,54,0.8522222222222222,0.08000000000000002,1.0012962962962964
6,9,6,54.06,63.88,211,212,0.489,0.671,0.642484126984127,3.702055555555556,29.89,63.88,0,63,0.7716666666666667,0.48000000000000004,1.013968253968254
2,4,4,63.88,8.76,120,151,0.381,0.639,0.22639880952380953,4.175984355555556,967.81,8.76,0,63,0.9762500000000001,0.68,0.13904761904761903
3,8,5,8.76,63.47,457,459,0.561,0.695,0.6949176587301586,5.116234355555556,43.17,63.47,0,63,0.850625,0.32000000000000006,1.0074603174603174
4,7,8,63.47,49.12,88,100,0.522,0.682,0.6226395502645503,5.981766212698413,97.34,49.13,0,54,0.7991071428571429,0.36,0.9098148148148149
2,9,5,49.12,55.34,632,633,0.756,0.741,0.6924074074074075,6.949766212698413,46.11,55.34,0,54,0.9199999999999999,0.48000000000000004,1.0248148148148148
6,7,4,55.34,43.06,35,39,0.538,0.579,0.6477301587301587,7.877613898412699,82.19,43.06,0,45,0.8842857142857143,0.4800000000000001,0.9568888888888889
4,9,8,43.06,63.8,216,223,0.623,0.731,0.6354037698412698,8.798808342857143,40.26,63.82,0,63,0.8029861111111111,0.56,1.013015873015873
4,8,8,63.8,62.66,222,234,0.625,0.705,0.7386765873015873,9.728070142857144,57.27,62.66,0,63,0.8312499999999999,0.04000000000000001,0.9946031746031746
6,9,9,62.66,65.6,175,178,0.553,0.727,0.6779682539682538,10.612514587301588,26.95,65.6,0,63,0.711111111111111,0.28,1.0412698412698411
2,8,4,65.6,52.94,353,381,0.707,0.639,0.6206550925925925,11.577375587301589,66.21,52.93,0,54,0.941875,0.7600000000000001,0.9801851851851852
6,9,5,52.94,64.7,175,180,0.546,0.657,0.6661746031746032,12.498708920634922,28.29,64.66,0,63,0.8033333333333333,0.4400000000000001,1.0263492063492063
3,9,7,64.7,55.1,175,185,0.671,0.64,0.6791613756613757,13.430677174603176,39.52,55.1,0,54,0.829920634920635,0.4,1.0203703703703704
6,9,5,55.1,45.94,132,136,0.482,0.633,0.6607777777777777,14.337788285714288,25.81,45.94,0,45,0.7677777777777778,0.4,1.0208888888888887
1,7,5,45.94,27.16,77,97,0.681,0.598,0.5017063492063493,15.094493314285716,186.02,27.16,0,45,0.9864285714285714,0.48000000000000004,0.6035555555555555
6,7,7,27.16,58.1,50,57,0.493,0.638,0.5913888888888889,15.970873971428572,80.02,58.09,0,63,0.8078571428571428,0.56,0.9220634920634921
4,6,4,58.1,29.12,78,89,0.521,0.623,0.46187962962962964,16.66809603809524,238.96,29.12,0,54,0.9341666666666667,0.44000000000000006,0.5392592592592593
5,9,7,29.12,54.84,153,158,0.54,0.687,0.6568994708994709,17.584381752380953,31.38,54.83,0,54,0.7907142857142857,0.44,1.0153703703703703
3,9,9,54.84,55.22,191,204,0.68,0.702,0.6776296296296295,18.491492863492063,45.42,55.22,0,54,0.7677777777777777,0.32000000000000006,1.0225925925925925
4,9,6,55.22,64.9,281,287,0.643,0.678,0.7078492063492063,19.43438175238095,39.52,64.85,0,63,0.8572222222222222,0.32,1.0293650793650793
6,8,5,64.9,45.8,100,106,0.485,0.636,0.694048611111111,20.35563175238095,34.85,45.82,0,45,0.803125,0.28,1.0182222222222221
3,9,6,45.8,46.6,149,156,0.658,0.616,0.7053333333333334,21.301853974603173,35.17,46.59,0,45,0.8655555555555556,0.36000000000000004,1.0353333333333334
4,9,4,46.6,45.9,215,221,0.575,0.654,0.7078333333333333,22.22963175238095,24.33,45.9,0,45,0.8194444444444444,0.24000000000000005,1.02
6,6,9,45.9,34.2,26,30,0.46,0.65,0.3586031746031746,22.85293353015873,212.03,34.18,0,63,0.7444444444444445,0.68,0.5425396825396825
4,9,9,34.2,63.56,261,277,0.656,0.734,0.680031746031746,23.76182241904762,40.22,63.55,0,63,0.7722222222222221,0.28,1.0087301587301587
2,8,6,63.56,60.38,474,510,0.69,0.686,0.6705019841269841,24.70927481904761,79.53,60.37,0,63,0.9312499999999999,0.44000000000000006,0.9582539682539682
2,9,4,60.38,54.78,454,478,0.723,0.626,0.7376296296296296,25.669941485714286,64.9,54.77,0,54,0.9016666666666666,0.20000000000000004,1.0142592592592594
6,9,8,54.78,46.6,120,125,0.49,0.711,0.6047569444444444,26.55658037460317,24.72,46.6,0,45,0.7165972222222221,0.6400000000000001,1.0355555555555556
2,9,5,46.6,46.16,362,380,0.711,0.673,0.6693888888888889,27.51458037460317,58.05,46.16,0,45,0.895,0.56,1.0257777777777777
2,7,6,46.16,52.38,258,289,0.633,0.62,0.6693571428571429,28.39429491746032,128.06,52.38,0,63,0.9521428571428572,0.16000000000000003,0.8314285714285715
3,8,9,52.38,72.56,499,507,0.586,0.754,0.6675,29.308350473015874,51.96,72.57,0,72,0.7851388888888888,0.36,1.0079166666666666
3,8,7,72.56,63.28,423,427,0.564,0.763,0.7258928571428571,30.24935047301588,46.52,63.27,0,63,0.8524999999999999,0.16000000000000003,1.0042857142857142
6,9,4,63.28,54.97,141,146,0.516,0.639,0.6409814814814815,31.16401713968254,26.3,54.97,0,54,0.7866666666666666,0.52,1.017962962962963
4,9,4,54.97,63.53,282,278,0.432,0.676,0.6942063492063492,32.060017139682536,18.37,63.53,0,63,0.74,0.16000000000000003,1.0084126984126984
3,7,7,63.53,54.28,310,318,0.46,0.707,0.6711640211640211,32.991445711111105,63.4,54.28,0,54,0.8285714285714286,0.4,1.0051851851851852
4,9,6,54.28,64.7,277,288,0.607,0.695,0.7166587301587302,33.9263346,41.17,64.7,0,63,0.8372222222222222,0.24000000000000005,1.026984126984127
3,7,5,64.7,60.97,303,318,0.521,0.701,0.697611111111111,34.85595394285714,79.44,60.98,0,63,0.8721428571428571,0.24000000000000005,0.9679365079365079
6,7,6,60.97,51.88,42,47,0.461,0.628,0.6650634920634921,35.76400182857142,72.7,51.87,0,54,0.8292857142857144,0.32,0.9605555555555555
1,9,8,51.88,53.97,480,573,0.855,0.621,0.4641473765432099,36.50910382857143,168.32,53.98,0,81,0.8631249999999999,0.6400000000000001,0.6664197530864198
6,9,5,53.97,64.0,166,170,0.566,0.646,0.6245079365079365,37.4348816063492,28.1,64.03,0,63,0.8144444444444444,0.64,1.0163492063492063
6,7,4,64.0,55.12,40,45,0.441,0.614,0.6501190476190476,38.2860244063492,100.71,55.14,0,63,0.815,0.16000000000000003,0.8752380952380953
2,9,4,55.12,55.1,464,495,0.705,0.625,0.6975925925925925,39.24269107301586,42.22,55.09,0,54,0.8916666666666666,0.4000000000000001,1.0201851851851853
3,4,8,55.1,11.42,93,104,0.365,0.722,0.2579907407407407,39.73257967301586,520.97,11.42,0,54,0.9075,0.6000000000000001,0.2114814814814815
6,8,5,11.42,58.47,38,41,0.562,0.577,0.5915019841269841,40.63003207301586,73.23,58.48,0,63,0.8512500000000001,0.64,0.9282539682539682
4,6,8,58.47,45.16,50,59,0.52,0.67,0.4383904320987653,41.30538400634919,206.95,45.16,0,81,0.8520833333333333,0.48000000000000004,0.5575308641975308
6,9,4,45.16,74.1,167,173,0.558,0.64,0.6375833333333333,42.22938400634919,36.84,74.1,0,72,0.81,0.6000000000000001,1.0291666666666666
3,9,9,74.1,82.56,616,613,0.602,0.777,0.6113395061728395,43.13582845079364,38.43,82.54,0,81,0.7661111111111111,0.64,1.0190123456790123
3,7,6,82.56,85.75,331,346,0.561,0.726,0.6391435786435786,44.01562956507935,114.25,85.72,0,99,0.9007142857142858,0.32,0.8658585858585859
2,8,9,85.75,57.6,407,442,0.702,0.72,0.6367678571428571,44.89970116507935,95.99,57.6,0,63,0.8387499999999999,0.36,0.9142857142857143
6,9,5,57.6,54.88,143,148,0.517,0.622,0.6084074074074074,45.81459005396824,24.0,54.89,0,54,0.7872222222222223,0.6800000000000002,1.0164814814814815
4,7,5,54.88,59.03,128,137,0.583,0.625,0.6953412698412698,46.743256482539664,87.87,59.02,0,63,0.9164285714285714,0.24000000000000005,0.9368253968253969
3,8,5,59.03,63.97,456,457,0.552,0.714,0.7372777777777777,47.68125648253967,44.14,63.98,0,63,0.845,0.12000000000000002,1.0155555555555555
3,8,6,63.97,64.9,466,469,0.538,0.694,0.7496369047619047,48.61575648253967,37.42,64.86,0,63,0.8362499999999999,0.08000000000000002,1.0295238095238095
6,9,4,64.9,66.0,188,192,0.568,0.652,0.6802380952380953,49.54197870476189,27.81,65.97,0,63,0.8155555555555556,0.44000000000000006,1.0471428571428572
2,8,5,66.0,74.4,481,514,0.718,0.659,0.6557608024691357,50.47244190476189,103.01,74.38,0,81,0.94875,0.4400000000000001,0.9182716049382715
3,8,5,74.4,44.6,362,351,0.383,0.671,0.6187754629629629,51.26374750476189,87.62,44.6,0,54,0.739375,0.08000000000000002,0.825925925925926
5,9,6,44.6,46.72,251,244,0.485,0.701,0.6940555555555554,52.17152528253967,23.68,46.73,0,45,0.7694444444444444,0.28,1.0384444444444443
3,5,9,46.72,37.22,140,156,0.403,0.726,0.4252174603174603,52.848439615873005,201.88,37.21,0,63,0.8063333333333333,0.56,0.5906349206349206
4,9,4,37.22,63.44,230,244,0.62,0.696,0.6287460317460317,53.78621739365078,45.75,63.43,0,63,0.8444444444444444,0.6400000000000001,1.0068253968253968
3,7,8,63.44,63.25,292,301,0.492,0.713,0.6451795634920634,54.70503882222221,66.81,63.26,0,63,0.7970535714285714,0.4800000000000001,1.0041269841269842
6,7,5,63.25,63.66,54,61,0.525,0.632,0.6085833333333334,55.58553902222221,102.46,63.66,0,72,0.875,0.48,0.8841666666666667
4,8,5,63.66,63.9,185,197,0.659,0.672,0.740705357142857,56.55028902222221,60.35,63.9,0,63,0.911875,0.20000000000000004,1.0142857142857142
6,7,8,63.9,53.66,86,94,0.515,0.659,0.6426789021164021,57.458293279365066,52.23,53.65,0,54,0.7797321428571429,0.44000000000000006,0.9935185185185185
2,9,5,53.66,45.66,379,409,0.73,0.697,0.650888888888889,58.42051550158729,41.91,45.65,0,45,0.9055555555555556,0.6400000000000001,1.0144444444444445
2,9,6,45.66,63.88,446,477,0.765,0.701,0.7685634920634921,59.39051550158729,73.59,63.89,0,63,0.925,0.08000000000000002,1.0141269841269842
4,6,5,63.88,36.56,47,53,0.496,0.593,0.4921587301587301,60.10403903492062,232.69,36.56,0,63,0.9133333333333333,0.36000000000000004,0.5803174603174603
5,9,8,36.56,64.9,176,182,0.536,0.726,0.6522202380952381,61.00465014603173,39.72,64.86,0,63,0.7515277777777778,0.44,1.0295238095238095
3,8,8,64.9,63.4,402,406,0.546,0.726,0.7017539682539681,61.92265014603173,41.27,63.41,0,63,0.7949999999999999,0.20000000000000004,1.0065079365079364
4,9,5,63.4,63.8,259,276,0.664,0.657,0.6951746031746032,62.87020570158728,42.25,63.82,0,63,0.8688888888888888,0.36,1.013015873015873
6,7,7,63.8,64.3,58,63,0.453,0.665,0.6060297619047619,63.72538447301585,96.47,64.29,0,72,0.7985714285714287,0.4000000000000001,0.8929166666666668
6,9,5,64.3,45.66,135,138,0.482,0.62,0.6896666666666667,64.63249558412696,22.31,45.66,0,45,0.7677777777777778,0.24000000000000005,1.0146666666666666
6,9,5,45.66,82.06,240,237,0.482,0.651,0.7369382716049382,65.53960669523806,23.83,82.07,0,81,0.7677777777777778,0.0,1.0132098765432098
6,7,5,82.06,62.16,153,158,0.472,0.646,0.7285555555555556,66.46655883809521,66.53,62.17,0,63,0.8371428571428572,0.08000000000000002,0.9868253968253968
2,7,5,62.16,74.06,373,365,0.321,0.718,0.6691607142857141,67.3582731238095,28.05,74.07,0,72,0.7292857142857143,0.32000000000000006,1.0287499999999998
3,7,6,74.06,69.75,378,384,0.502,0.697,0.7098075396825396,68.28278489523807,79.25,69.73,0,72,0.8585714285714285,0.16000000000000003,0.9684722222222223
6,9,4,69.75,73.75,192,197,0.577,0.643,0.66225,69.21100711746028,30.69,73.74,0,72,0.8205555555555555,0.48000000000000004,1.0241666666666667
3,8,4,73.75,46.3,319,325,0.485,0.703,0.6993819444444442,70.13225711746028,30.49,46.3,0,45,0.803125,0.28,1.0288888888888887
6,9,8,46.3,54.97,173,177,0.538,0.701,0.6100856481481481,71.02706267301583,25.32,54.97,0,54,0.7370138888888889,0.6000000000000001,1.017962962962963
2,6,5,54.97,36.4,107,133,0.543,0.618,0.43879761904761905,71.75491967301583,196.62,36.42,0,63,0.9525000000000001,0.68,0.5780952380952381
5,9,8,36.4,63.78,207,212,0.535,0.706,0.6076527777777778,72.65030856190472,34.61,63.77,0,63,0.7384722222222222,0.6,1.0122222222222224
6,9,8,63.78,60.56,262,256,0.291,0.742,0.6523392857142857,73.47733262857139,32.88,60.57,0,63,0.6254166666666666,0.08000000000000002,0.9614285714285714
2,9,5,60.56,62.28,412,443,0.804,0.653,0.6663650793650794,74.44923729523805,65.75,62.29,0,63,0.9466666666666667,0.56,0.9887301587301587
2,7,4,62.28,53.34,286,323,0.619,0.659,0.6739761904761905,75.3340946380952,124.68,53.34,0,63,0.9421428571428572,0.16000000000000003,0.8466666666666667
5,9,8,53.34,54.9,175,177,0.55,0.707,0.6046550925925926,76.23306686031742,27.74,54.91,0,54,0.7474305555555556,0.6400000000000001,1.016851851851852
4,8,6,54.9,45.84,145,156,0.535,0.637,0.7037569444444445,77.16681686031743,40.75,45.85,0,45,0.834375,0.28,1.018888888888889
6,8,4,45.84,64.0,125,131,0.545,0.633,0.6962827380952379,78.10306686031743,35.56,64.02,0,63,0.840625,0.32000000000000006,1.016190476190476
2,7,9,64.0,39.78,135,152,0.577,0.677,0.5264761904761904,78.94876844761902,125.42,39.78,0,45,0.7882539682539682,0.7600000000000001,0.884
5,9,5,39.78,65.0,193,197,0.554,0.666,0.629968253968254,79.87187955873013,37.74,64.97,0,63,0.8077777777777778,0.6400000000000001,1.0312698412698413
6,7,7,65.0,61.4,83,90,0.508,0.646,0.6706666666666665,80.78645104444442,74.56,61.41,0,63,0.8242857142857143,0.32000000000000006,0.9747619047619047
2,8,4,61.4,51.5,309,331,0.671,0.638,0.6325717592592593,81.72631244444442,101.4,51.49,0,54,0.919375,0.6000000000000001,0.9535185185185185
3,9,8,51.5,63.9,170,176,0.415,0.661,0.6122470238095237,82.58378466666665,69.11,63.9,0,63,0.6436805555555556,0.44000000000000006,1.0142857142857142
4,9,4,63.9,45.4,231,237,0.584,0.652,0.6718888888888888,83.51356244444442,30.15,45.41,0,45,0.8244444444444444,0.4000000000000001,1.009111111111111
6,9,4,45.4,56.7,204,200,0.378,0.678,0.6309206349206349,84.33746704444442,55.04,56.69,0,63,0.71,0.16000000000000003,0.8998412698412698
2,9,5,56.7,62.38,461,485,0.776,0.636,0.6944920634920635,85.30410168888886,73.32,62.39,0,63,0.9311111111111111,0.4000000000000001,0.9903174603174604
3,7,4,62.38,60.3,291,295,0.499,0.659,0.6874999999999999,86.2209589174603,91.58,60.3,0,63,0.8564285714285714,0.24000000000000005,0.9571428571428571
3,9,8,60.3,64.75,506,510,0.539,0.754,0.6649384920634922,87.12923669523808,35.06,64.73,0,63,0.7706944444444445,0.4000000000000001,1.0274603174603176
6,7,5,64.75,57.97,62,69,0.52,0.629,0.6095873015873016,88.02999832380951,83.56,57.98,0,63,0.8714285714285714,0.56,0.9203174603174603
4,9,8,57.97,55.47,259,270,0.628,0.702,0.6538101851851851,0.0,36.87,55.46,0,54,0.7876388888888888,0.48000000000000004,1.027037037037037
6,7,5,55.47,45.16,44,48,0.467,0.604,0.6559603174603176,0.9334285714285716,56.37,45.17,0,45,0.8335714285714286,0.48000000000000004,1.0037777777777779
4,9,6,45.16,79.7,273,288,0.675,0.694,0.6904753086419753,1.873799171428572,68.16,79.7,0,81,0.875,0.32000000000000006,0.9839506172839506
4,9,8,79.7,64.3,248,258,0.642,0.732,0.7228849206349206,2.799465838095238,35.28,64.34,0,63,0.8141666666666667,0.16000000000000003,1.0212698412698413
6,9,4,64.3,64.0,165,171,0.526,0.638,0.6495238095238094,3.716354726984127,32.4,63.99,0,63,0.7922222222222222,0.4800000000000001,1.0157142857142858
2,6,9,64.0,30.31,107,130,0.537,0.63,0.31180555555555556,4.324021326984127,238.1,30.31,0,63,0.7975000000000001,0.8400000000000001,0.4811111111111111
5,9,8,30.31,64.2,235,238,0.568,0.701,0.6474692460317462,5.225493549206349,28.22,64.18,0,63,0.7536805555555555,0.44,1.018730158730159
6,9,8,64.2,50.53,206,205,0.266,0.74,0.6349537037037036,6.03104926031746,36.29,50.53,0,54,0.6102777777777777,0.08000000000000002,0.9357407407407408
