replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,utilization
5,9,7,37.75,46.66,157,161,0.487,0.666,0.7973136303537649,31.83240051428571,25.87,46.65,0,45,0.7462698412698413
2,8,6,46.66,41.62,305,326,0.651,0.695,0.2053424787620516,32.75035031428571,108.41,41.64,0,45,0.906875
3,9,7,41.62,45.78,160,169,0.647,0.651,0.8012221443652846,33.68012809206349,27.85,45.78,0,45,0.8244444444444445
6,9,5,45.78,54.9,140,143,0.506,0.657,0.7990555379832021,34.59257253650794,25.98,54.91,0,54,0.7811111111111111
6,8,5,54.9,53.78,78,85,0.471,0.638,0.7989394586096914,35.50798913650794,46.71,53.79,0,54,0.7943749999999999
3,9,6,53.78,54.9,441,445,0.525,0.729,0.799583305506284,36.4246558031746,26.27,54.9,0,54,0.7916666666666667
2,8,5,54.9,44.8,272,301,0.687,0.635,0.20646769208903037,37.3937394031746,86.25,44.8,0,45,0.9293750000000001
5,9,4,44.8,36.97,134,139,0.424,0.637,0.7967780466942953,38.287961625396825,24.15,36.97,0,36,0.7355555555555555
6,9,5,36.97,64.8,185,190,0.573,0.657,0.8009160977208518,39.21529495873016,32.24,64.79,0,63,0.8183333333333334
6,9,8,64.8,45.7,107,110,0.486,0.669,0.7944076898973422,40.09054495873016,25.38,45.68,0,45,0.688125
2,9,5,45.7,54.88,452,489,0.732,0.663,0.5981841458590845,41.05321162539682,58.72,54.86,0,54,0.9066666666666666
3,9,8,54.88,54.97,191,201,0.718,0.644,0.799630684076222,41.97376718095238,45.56,54.96,0,54,0.8013888888888888
6,8,5,54.97,45.9,97,103,0.495,0.651,0.8004652773210156,42.89751718095238,35.88,45.9,0,45,0.809375
3,9,5,45.9,36.7,128,133,0.361,0.626,0.7950287723362964,43.7777394031746,26.35,36.7,0,36,0.7005555555555556
6,9,6,36.7,36.62,92,97,0.456,0.64,0.7976665624552993,44.67907273650793,30.27,36.64,0,36,0.7533333333333334
2,8,5,36.62,51.97,350,385,0.707,0.677,0.20709159524584406,45.633378536507934,87.01,51.98,0,54,0.941875
4,6,8,51.97,23.94,56,63,0.496,0.671,0.20163538021709773,46.19446186984127,328.17,23.94,0,63,0.8327083333333334
5,9,5,23.94,55.88,164,170,0.552,0.663,0.8003295152085399,47.117128536507934,36.07,55.89,0,54,0.8066666666666666
3,8,8,55.88,55.25,430,436,0.537,0.731,0.7996078905535859,48.034128536507936,39.07,55.26,0,54,0.7925
2,9,5,55.25,54.06,391,417,0.784,0.656,0.220163247526949,49.00835075873016,67.56,54.07,0,54,0.9355555555555556
4,8,4,54.06,45.3,157,168,0.538,0.649,0.7952851643718382,49.94285075873016,50.98,45.31,0,45,0.8362499999999999
5,8,8,45.3,37.25,98,104,0.482,0.671,0.7960314279484284,50.83110075873016,31.25,37.25,0,36,0.720625
6,9,4,37.25,73.0,194,197,0.595,0.638,0.8015188157964571,51.76332298095238,37.77,73.0,0,72,0.8305555555555555
4,8,8,73.0,55.03,167,176,0.599,0.68,0.7990406523931934,52.68307298095238,47.06,55.04,0,54,0.799375
5,9,5,55.03,55.53,194,203,0.536,0.658,0.7998886039144107,53.602184092063496,30.88,55.54,0,54,0.7977777777777778
3,8,4,55.53,45.97,343,347,0.504,0.674,0.8007428994776793,54.5281840920635,37.31,45.96,0,45,0.815
5,9,5,45.97,64.0,202,206,0.532,0.668,0.79977714678511,55.44640631428572,32.47,63.99,0,63,0.7955555555555556
6,9,7,64.0,46.7,134,139,0.5,0.655,0.7972817878768588,56.344660282539685,29.24,46.68,0,45,0.7456349206349207
4,9,5,46.7,46.53,222,229,0.567,0.64,0.8007499780827476,57.27066028253969,25.4,46.54,0,45,0.815
6,7,6,46.53,49.44,50,56,0.477,0.627,0.2022132182544851,58.1563905968254,76.25,49.45,0,54,0.8407142857142857
2,8,6,49.44,51.03,293,320,0.666,0.685,0.2058109180008811,59.089890596825406,92.45,51.03,0,54,0.91625
3,8,7,51.03,54.62,375,382,0.519,0.714,0.8009826264388263,60.01964059682541,44.32,54.62,0,54,0.824375
4,9,9,54.62,54.84,259,271,0.618,0.712,0.7969446660773492,60.91519615238096,25.13,54.84,0,54,0.7388888888888889
6,8,5,54.84,54.9,118,124,0.54,0.654,0.8018673334790537,61.85019615238096,37.45,54.9,0,54,0.8375
3,8,6,54.9,45.8,318,324,0.499,0.677,0.8005896330941905,62.77494615238096,36.22,45.81,0,45,0.8118749999999999
2,9,5,45.8,36.78,316,340,0.634,0.666,0.8026068062494887,63.715835041269855,36.24,36.78,0,36,0.8522222222222222
2,9,4,36.78,55.16,401,425,0.774,0.634,0.30645088057010483,64.68783504126985,63.22,55.17,0,54,0.9299999999999999
2,8,8,55.16,53.06,390,426,0.662,0.696,0.24901505685624847,65.61677924126985,64.95,53.05,0,54,0.8487499999999999
2,8,5,53.06,59.53,359,391,0.684,0.649,0.20637480525172958,66.55482664126986,85.26,59.54,0,63,0.9275
4,9,6,59.53,64.44,280,289,0.686,0.686,0.8040526491568896,67.5072710857143,35.1,64.45,0,63,0.8811111111111112
3,9,9,64.44,54.84,164,173,0.659,0.705,0.7971401940428325,68.41038219682541,46.63,54.85,0,54,0.7577777777777777
1,9,5,54.84,40.38,255,302,0.837,0.62,0.20824532388580463,69.33478199682541,121.6,40.38,0,45,0.965
5,9,5,40.38,25.4,92,94,0.598,0.615,0.20161108646315679,70.09100448571431,95.78,25.4,0,36,0.8322222222222222
5,9,5,25.4,54.0,174,172,0.598,0.649,0.8016110729675093,71.02389337460319,21.96,54.0,0,54,0.8322222222222222
6,8,8,54.0,54.25,48,53,0.574,0.686,0.7506033542663535,71.9388933746032,55.15,54.24,0,54,0.7875
2,9,5,54.25,55.53,476,496,0.713,0.648,0.5472675981020638,72.89733781904764,59.43,55.54,0,54,0.8961111111111111
1,7,7,55.53,31.03,53,67,0.653,0.659,0.20685445723945772,73.56771896190477,232.24,31.03,0,63,0.9371428571428573
5,9,5,31.03,55.62,293,287,0.589,0.687,0.8013610708493117,74.49860785079366,25.49,55.61,0,54,0.8272222222222222
2,7,8,55.62,33.88,128,153,0.639,0.63,0.20250879697130142,75.29027947936508,147.48,33.87,0,45,0.8501785714285715
4,9,4,33.88,45.6,221,228,0.57,0.62,0.800833321177429,76.21694614603175,23.56,45.6,0,45,0.8166666666666667
3,8,6,45.6,55.6,394,402,0.702,0.706,0.8069040074914614,77.19244614603174,40.24,55.58,0,54,0.93875
4,7,9,55.6,48.75,109,118,0.581,0.687,0.19983334052425808,78.0528906126984,96.49,48.76,0,54,0.7966666666666666
2,9,9,48.75,55.4,358,378,0.774,0.704,0.39029464556079485,78.98133505714284,61.55,55.4,0,54,0.8211111111111111
2,6,6,55.4,26.03,99,116,0.562,0.643,0.20841170152558483,79.71573479047618,194.69,26.03,0,45,0.9683333333333334
5,9,5,26.03,36.56,142,147,0.446,0.642,0.7973890337148469,80.61484590158729,22.09,36.55,0,36,0.7477777777777778
6,7,8,36.56,51.84,43,49,0.465,0.652,0.19825337832471834,81.48681404444443,72.31,51.85,0,54,0.7396428571428572
2,8,5,51.84,36.16,264,284,0.71,0.695,0.5685561135027174,82.46431404444444,59.17,36.17,0,36,0.94375
6,9,5,36.16,55.66,155,158,0.538,0.635,0.7999443971018715,83.3838696,27.29,55.66,0,54,0.798888888888889
2,7,8,55.66,44.66,217,249,0.641,0.688,0.20439215086401605,84.23534565714286,130.76,44.67,0,54,0.8878571428571429
4,9,5,44.66,55.12,243,250,0.625,0.66,0.8023607955168331,85.17423454603174,30.23,55.12,0,54,0.8472222222222222
6,7,8,55.12,51.03,38,43,0.461,0.661,0.19716654951601564,86.03830983174603,78.96,51.04,0,54,0.7424107142857144
6,9,5,51.03,55.4,122,125,0.499,0.651,0.7988590696420856,86.94919872063493,34.83,55.4,0,54,0.7772222222222223
2,8,5,55.4,44.1,255,272,0.645,0.62,0.20518303613782077,87.89818232063493,79.95,44.08,0,45,0.903125
5,9,6,44.1,45.6,167,172,0.52,0.676,0.7994444318959597,88.81373787619049,24.85,45.59,0,45,0.788888888888889
6,8,7,45.6,53.88,122,128,0.531,0.66,0.8001400339372948,89.73372610476191,39.84,53.88,0,54,0.8033035714285715
2,8,5,53.88,51.56,318,347,0.692,0.642,0.20662257971627127,0.0,99.27,51.55,0,54,0.9324999999999999
3,8,6,51.56,55.1,389,401,0.546,0.703,0.8020442590190124,0.9365,39.19,55.09,0,54,0.84125
3,9,5,55.1,54.66,180,189,0.702,0.644,0.8043796009844153,1.8925,42.96,54.67,0,54,0.8899999999999999
3,9,4,54.66,55.75,170,181,0.688,0.614,0.8038836781548034,2.845388888888889,44.24,55.76,0,54,0.8822222222222222
2,9,5,55.75,45.38,370,398,0.679,0.648,0.803819176193948,3.796277777777778,40.84,45.37,0,45,0.8772222222222222
5,9,8,45.38,36.53,127,133,0.451,0.68,0.7937797766345758,4.6665,23.7,36.52,0,36,0.6755555555555555
6,9,5,36.53,63.8,122,128,0.54,0.624,0.7999553162250836,5.5865,40.99,63.81,0,63,0.8
4,7,5,63.8,44.72,78,89,0.535,0.643,0.20410656560584897,6.436356942857143,122.4,44.73,0,54,0.8821428571428571
5,9,5,44.72,46.44,176,182,0.53,0.645,0.7997222108421136,7.354134720634921,24.47,46.45,0,45,0.7944444444444445
2,8,9,46.44,52.1,356,389,0.692,0.746,0.2024322754117245,8.271578898412699,77.72,52.08,0,54,0.8469444444444444
4,8,6,52.1,53.66,193,204,0.588,0.679,0.6095721934182724,9.2148012984127,58.52,53.66,0,54,0.8674999999999999
6,8,5,53.66,47.25,86,92,0.497,0.625,0.800527929697891,10.1390512984127,35.79,47.25,0,45,0.8106249999999999
4,9,5,47.25,36.8,156,163,0.524,0.667,0.7995554907616025,11.055495742857143,27.94,36.82,0,36,0.7911111111111111
4,9,6,36.8,55.16,216,221,0.591,0.686,0.8014164142674771,11.986829076190476,30.44,55.15,0,54,0.8283333333333334
4,8,8,55.16,53.66,172,183,0.613,0.733,0.6249098456879512,12.919662476190476,58.26,53.67,0,54,0.8412499999999999
6,9,5,53.66,55.4,123,129,0.532,0.625,0.799775496715964,13.8378846984127,35.04,55.41,0,54,0.7955555555555556
6,8,4,55.4,54.66,111,115,0.493,0.654,0.8003679811690394,14.7611346984127,40.68,54.66,0,54,0.808125
4,9,5,54.66,55.12,221,232,0.623,0.667,0.8023042201459226,15.699579142857145,33.81,55.12,0,54,0.846111111111111
2,8,6,55.12,59.22,393,419,0.685,0.648,0.20640406000047629,16.634733742857144,106.8,59.21,0,63,0.9281250000000001
2,9,7,59.22,45.97,398,429,0.688,0.725,0.8033115390200234,17.587622631746033,46.76,45.96,0,45,0.8822222222222222
4,9,4,45.97,55.75,238,247,0.645,0.688,0.8029106202429124,18.530955965079364,36.92,55.76,0,54,0.8583333333333334
3,8,6,55.75,54.66,373,379,0.581,0.738,0.8030682338998313,19.47620596507937,42.34,54.67,0,54,0.8631249999999999
4,8,4,54.66,62.12,188,200,0.593,0.654,0.29778816442934053,20.41616996507937,63.36,62.13,0,63,0.870625
3,8,6,62.12,54.62,335,340,0.536,0.668,0.8016953793538585,21.350169965079367,41.39,54.61,0,54,0.835
2,9,5,54.62,54.53,484,516,0.72,0.648,0.7265937047782677,22.310169965079368,56.21,54.52,0,54,0.8999999999999999
5,9,6,54.53,46.16,150,156,0.482,0.664,0.7983889091895725,23.21728107619048,24.93,46.17,0,45,0.7677777777777778
2,9,9,46.16,45.22,351,373,0.735,0.756,0.20142342769812777,24.14861440952381,82.78,45.22,0,45,0.8283333333333334
5,8,8,45.22,54.72,291,286,0.529,0.763,0.8003692468258214,25.07161440952381,36.89,54.71,0,54,0.8075
6,8,5,54.72,55.44,185,186,0.479,0.642,0.7999660730438676,25.99136440952381,35.36,55.43,0,54,0.799375
3,8,5,55.44,54.72,284,279,0.368,0.675,0.7965003558811476,26.88336440952381,20.2,54.73,0,54,0.73
4,8,9,54.72,60.22,219,233,0.555,0.726,0.19793634748565903,27.756876142857145,74.5,60.21,0,63,0.7502083333333334
2,8,5,60.22,51.97,577,608,0.732,0.697,0.2084996216659334,28.717209342857146,73.72,51.96,0,54,0.9575
6,9,4,51.97,46.03,46,50,0.535,0.585,0.7998589520553145,29.63609823174604,34.93,46.02,0,45,0.7972222222222223
2,9,5,46.03,37.03,332,350,0.715,0.655,0.8048278681704051,30.59498712063493,40.34,37.02,0,36,0.8972222222222221
2,9,8,37.03,73.3,494,536,0.74,0.661,0.37096661943079495,31.52468156507937,61.86,73.31,0,72,0.8242361111111112
4,9,8,73.3,54.97,319,326,0.504,0.682,0.19531335817488782,32.26526476507937,106.17,54.97,0,72,0.70625
6,9,4,54.97,65.1,165,171,0.569,0.649,0.8008049568667339,33.191709209523815,32.35,65.14,0,63,0.816111111111111
5,8,6,65.1,54.66,141,147,0.541,0.666,0.8018638995799776,34.12695920952382,40.88,54.67,0,54,0.838125
6,9,5,54.66,45.2,124,129,0.489,0.644,0.7985828752691578,35.03562587619049,31.93,45.18,0,45,0.7716666666666667
3,9,4,45.2,45.53,141,148,0.642,0.598,0.802833072107427,35.978292542857155,28.12,45.52,0,45,0.8566666666666667
5,8,7,45.53,36.6,118,124,0.53,0.673,0.8005979971140025,36.90307825714287,30.32,36.59,0,36,0.8119642857142857
4,9,6,36.6,62.94,198,209,0.61,0.683,0.7939517593571246,37.83806261269842,51.39,62.94,0,63,0.8388888888888888
6,6,8,62.94,29.7,27,31,0.48,0.644,0.200124999983724,38.48917361269842,218.34,29.71,0,54,0.8025
6,9,5,29.7,54.94,126,131,0.509,0.626,0.7991387800682597,39.40228472380954,29.05,54.93,0,54,0.7827777777777778
6,9,8,54.94,55.78,152,155,0.522,0.709,0.7966564178510703,40.29553472380954,29.51,55.78,0,54,0.7331249999999999
2,8,5,55.78,52.56,299,321,0.684,0.637,0.20637284654330593,41.25053452380954,97.33,52.56,0,54,0.9275
5,8,6,52.56,45.84,116,124,0.515,0.658,0.8009641370068361,42.17928452380954,43.12,45.84,0,45,0.8218749999999999
5,9,4,45.84,36.56,131,135,0.443,0.654,0.7973056369084457,43.07772896825399,28.38,36.55,0,36,0.7461111111111112
6,9,5,36.56,56.1,151,157,0.531,0.667,0.7997499679149512,43.99572896825399,26.52,56.1,0,54,0.7949999999999999
6,7,8,56.1,60.06,38,43,0.49,0.664,0.19825004466014096,44.80222916825399,120.22,60.06,0,72,0.765
2,9,5,60.06,53.6,416,454,0.804,0.649,0.20769293149066104,45.776451634920654,74.82,53.6,0,54,0.9466666666666667
4,9,4,53.6,55.75,223,230,0.64,0.661,0.802776548241216,46.71867385714288,33.49,55.75,0,54,0.8555555555555556
6,8,6,55.75,54.78,70,77,0.519,0.628,0.7960722436663951,47.64842385714287,50.5,54.79,0,54,0.824375
5,8,6,54.78,45.28,238,238,0.496,0.709,0.8004999976839808,48.57242385714287,20.06,45.27,0,45,0.81
5,9,8,45.28,37.56,166,170,0.422,0.71,0.7939115648513326,49.44370163492065,26.91,37.57,0,36,0.6781944444444444
5,9,5,37.56,45.7,161,166,0.483,0.649,0.798416690184987,50.351034968253984,24.09,45.69,0,45,0.7683333333333333
3,7,8,45.7,36.75,171,180,0.486,0.692,0.7974985777508522,51.26289211111113,48.0,36.75,0,36,0.7796428571428571
6,9,5,36.75,36.97,99,105,0.476,0.627,0.7982222577130305,52.16866988888891,24.43,36.97,0,36,0.7644444444444445
2,8,4,36.97,35.7,255,279,0.631,0.632,0.24111021659659326,53.12125328888891,65.48,35.69,0,36,0.8943749999999999
6,9,7,35.7,37.38,98,104,0.463,0.648,0.7960044909147362,54.00928503492065,23.97,37.39,0,36,0.7200793650793651
2,9,4,37.38,37.1,286,298,0.666,0.627,0.8027765922118288,54.95728503492065,46.56,37.09,0,36,0.87
5,8,5,37.1,46.88,142,149,0.531,0.647,0.8015895597467073,55.89003503492065,36.24,46.88,0,45,0.8318749999999999
6,8,9,46.88,54.2,90,96,0.506,0.687,0.7878672392168182,56.76920170158732,51.13,54.2,0,54,0.6979166666666667
4,9,6,54.2,54.75,216,228,0.587,0.679,0.801245221796199,57.69964614603177,41.59,54.74,0,54,0.826111111111111
4,9,6,54.75,54.88,351,346,0.587,0.73,0.8013055361533041,58.630090590476215,19.27,54.86,0,54,0.826111111111111
2,8,5,54.88,47.7,191,212,0.718,0.606,0.20743407343073716,59.53936839047621,119.97,47.68,0,54,0.94875
5,9,5,47.7,55.1,201,207,0.571,0.649,0.8008610963738321,60.4662572793651,24.06,55.09,0,54,0.8172222222222222
3,7,6,55.1,45.03,248,253,0.5,0.68,0.20925636412637436,61.409114422222245,69.06,45.03,0,45,0.8571428571428572
2,9,5,45.03,36.4,279,301,0.64,0.662,0.8026427091171643,62.35133664444447,43.2,36.42,0,36,0.8555555555555556
5,9,4,36.4,55.44,197,202,0.545,0.655,0.8001388405661483,63.272447755555575,27.33,55.43,0,54,0.8027777777777778
3,8,7,55.44,54.3,372,380,0.534,0.712,0.7993407582402591,64.20594775555557,48.92,54.32,0,54,0.83375
4,9,9,54.3,64.6,273,284,0.699,0.737,0.7998774196930127,65.12505886666668,38.27,64.61,0,63,0.7977777777777777
6,7,7,64.6,57.53,41,47,0.467,0.642,0.19960714413534658,65.98991580952382,100.94,57.54,0,63,0.7921428571428573
2,9,5,57.53,53.8,455,489,0.747,0.715,0.5482113834155191,66.95380440952383,59.43,53.81,0,54,0.915
4,9,4,53.8,45.7,206,213,0.595,0.658,0.8015276007664762,67.88602663174605,29.56,45.69,0,45,0.8305555555555555
5,6,5,45.7,27.69,37,42,0.475,0.611,0.20479075006878908,68.61342656507938,249.99,27.68,0,45,0.8958333333333333
5,9,5,27.69,64.8,206,211,0.576,0.672,0.8009998583883743,69.54142656507938,29.36,64.81,0,63,0.82
6,7,8,64.8,49.5,48,53,0.503,0.67,0.19890221767050828,70.40252945079366,88.34,49.49,0,54,0.7780357142857144
4,9,5,49.5,55.56,228,236,0.617,0.669,0.8021360211456887,71.33964056190477,35.44,55.57,0,54,0.8427777777777778
6,8,7,55.56,54.44,97,103,0.499,0.652,0.7983245916682045,72.25067627619049,46.03,54.43,0,54,0.7775892857142856
2,9,5,54.44,55.1,395,420,0.77,0.639,0.5318254810648808,73.2217873873016,59.66,55.08,0,54,0.9277777777777778
4,7,4,55.1,51.44,74,82,0.503,0.628,0.2029640686737877,73.9942514730159,189.49,51.45,0,72,0.8592857142857143
5,9,7,51.44,46.06,147,152,0.512,0.658,0.797722069198998,74.89602925079367,30.63,46.05,0,45,0.7544444444444445
4,9,5,46.06,62.4,193,201,0.578,0.657,0.7691648639160149,75.81885469523812,54.24,62.41,0,63,0.8211111111111111
6,7,7,62.4,56.03,55,61,0.492,0.646,0.20064286420503571,76.67771195238097,95.97,56.04,0,63,0.812857142857143
4,9,5,56.03,63.25,255,269,0.672,0.645,0.8028752023874797,77.6270452857143,46.74,63.26,0,63,0.8733333333333333
6,7,6,63.25,51.66,56,62,0.493,0.627,0.202609080007839,78.54201362857144,85.14,51.67,0,54,0.8521428571428571
4,9,5,51.66,55.5,241,253,0.646,0.661,0.8029408116005354,79.485569184127,35.85,55.51,0,54,0.8588888888888888
5,8,4,55.5,45.62,129,134,0.498,0.657,0.8005400853727209,80.410069184127,39.61,45.63,0,45,0.81125
5,9,6,45.62,46.5,160,165,0.49,0.667,0.7986109904950662,81.31895807301589,29.5,46.51,0,45,0.7722222222222221
2,8,5,46.5,53.22,388,417,0.725,0.686,0.20769522994629325,82.29165267301589,79.1,53.23,0,54,0.953125
3,8,7,53.22,64.4,350,362,0.599,0.698,0.5103957783159013,83.24083124444446,59.91,64.36,0,63,0.8729464285714286
2,6,8,64.4,32.06,105,127,0.541,0.617,0.20182286618836098,83.8807479777778,220.45,32.06,0,63,0.8364583333333333
5,9,5,32.06,64.56,221,226,0.571,0.679,0.8008610004241092,84.80763686666668,28.89,64.57,0,63,0.8172222222222222
4,9,8,64.56,54.66,236,239,0.57,0.748,0.799206479131331,85.72130353333336,34.63,54.66,0,54,0.7841666666666667
6,9,5,54.66,45.84,135,140,0.512,0.623,0.7992222191323761,86.63508131111114,23.47,45.85,0,45,0.7844444444444445
4,9,5,45.84,45.66,227,227,0.443,0.659,0.7973057182092602,87.53352575555559,17.47,45.67,0,45,0.7461111111111112
6,9,8,45.66,73.75,208,209,0.559,0.714,0.7978370592233477,88.43624797777781,35.78,73.75,0,72,0.7568055555555555
2,9,5,73.75,63.9,446,469,0.768,0.638,0.3088085064202474,89.40691464444448,63.16,63.91,0,63,0.9266666666666666
2,9,6,63.9,53.94,461,497,0.756,0.663,0.4701700110874485,90.37413704444448,60.48,53.93,0,54,0.9199999999999999
2,9,5,53.94,72.0,505,545,0.8,0.639,0.20994383831734523,0.0,70.78,72.01,0,72,0.9444444444444444
6,8,6,72.0,64.44,112,119,0.561,0.644,0.7934903209698679,0.94025,51.64,64.41,0,63,0.850625
3,6,5,64.44,43.25,131,146,0.5,0.626,0.20583167976791625,1.7873612666666667,137.29,43.24,0,54,0.9166666666666667
6,9,5,43.25,55.6,149,154,0.576,0.651,0.8009999610226495,2.7153612666666667,26.42,55.59,0,54,0.82
6,7,8,55.6,63.12,75,82,0.467,0.655,0.28635488761697797,3.612539838095238,63.49,63.11,0,63,0.7429464285714287
6,9,5,63.12,64.06,185,191,0.583,0.645,0.8011943935560739,4.5420953936507935,26.78,64.06,0,63,0.8238888888888889
3,8,6,64.06,65.56,473,478,0.549,0.686,0.801975909306487,5.479345393650793,43.78,65.54,0,63,0.843125
2,8,5,65.56,51.4,281,295,0.678,0.656,0.20618552726128925,6.420067593650793,101.5,51.41,0,54,0.9237500000000001
5,9,6,51.4,56.88,200,208,0.661,0.653,0.8033607893725109,7.366956482539682,22.93,56.87,0,54,0.8672222222222222
2,9,5,56.88,45.56,372,390,0.78,0.671,0.7706122085233601,8.340289815873016,54.5,45.55,0,45,0.9333333333333333
6,9,5,45.56,45.03,140,136,0.532,0.639,0.19977777948925002,9.087464638095238,99.46,45.04,0,63,0.7955555555555556
2,9,5,45.03,65.4,429,418,0.198,0.731,0.7905071382463276,9.931464638095235,15.03,65.4,0,63,0.61
6,7,8,65.4,59.62,65,73,0.487,0.687,0.1988616213473991,10.810357695238094,99.13,59.64,0,63,0.7772321428571429
2,9,5,59.62,55.1,504,536,0.777,0.659,0.4144075581278842,11.78302436190476,61.27,55.09,0,54,0.9316666666666666
3,9,7,55.1,64.2,198,213,0.466,0.644,0.6638763776190955,12.670579917460318,57.47,64.19,0,63,0.7188888888888889
4,7,5,64.2,49.06,60,68,0.547,0.615,0.20453493684658627,13.572088031746032,117.86,49.07,0,54,0.8907142857142858
6,9,4,49.06,46.44,118,122,0.47,0.642,0.7980555944535186,14.476532476190476,25.79,46.43,0,45,0.7611111111111111
2,9,6,46.44,46.53,375,393,0.767,0.711,0.6778044569690775,15.44697692063492,57.4,46.54,0,45,0.9261111111111111
6,8,6,46.53,60.4,81,86,0.516,0.634,0.21654841800563224,16.35121492063492,67.27,60.4,0,63,0.8225
4,8,6,60.4,54.12,292,301,0.498,0.712,0.8005624952545252,17.27571492063492,21.94,54.13,0,54,0.81125
5,9,5,54.12,55.56,207,212,0.538,0.648,0.7999432355796444,18.19527047619048,33.77,55.55,0,54,0.798888888888889
1,8,6,55.56,36.5,204,245,0.784,0.608,0.20949286165062447,18.99693707619048,166.15,36.51,0,54,0.99
5,8,5,36.5,58.03,103,113,0.514,0.639,0.20115802815908906,19.878008276190474,77.49,58.02,0,63,0.82125
6,9,6,58.03,45.72,115,120,0.505,0.643,0.7990277628472228,20.790230498412697,25.81,45.72,0,45,0.7805555555555556
4,9,5,45.72,46.1,210,219,0.576,0.692,0.8009998583883743,21.71823049841269,29.36,46.1,0,45,0.82
6,9,6,46.1,46.0,114,118,0.473,0.665,0.798138853713393,22.62334160952381,28.55,46.0,0,45,0.7627777777777778
3,9,9,46.0,64.4,180,192,0.697,0.675,0.7497857194002083,23.528230498412697,55.13,64.38,0,63,0.7622222222222221
6,7,4,64.4,59.25,44,49,0.469,0.589,0.20175022642689816,24.42642069841269,89.22,59.24,0,63,0.835
4,9,5,59.25,63.8,274,287,0.691,0.671,0.8041807027059941,25.37997625396825,38.54,63.81,0,63,0.8838888888888888
6,9,6,63.8,55.75,161,165,0.521,0.635,0.7994722159657687,26.29575403174603,23.6,55.75,0,54,0.7894444444444444
4,9,4,55.75,46.38,208,216,0.593,0.653,0.8014706041230849,27.227531809523807,34.32,46.37,0,45,0.8294444444444444
5,9,4,46.38,40.44,186,184,0.305,0.684,0.7869148927741256,28.034509787301584,50.99,40.44,0,45,0.6694444444444444
5,8,5,40.44,63.4,137,145,0.507,0.65,0.2637233726420843,28.961259787301582,64.29,63.41,0,63,0.816875
6,9,6,63.4,73.2,205,210,0.628,0.694,0.8024442398486299,29.900815342857136,28.41,73.19,0,72,0.8488888888888888
4,8,9,73.2,58.03,156,167,0.561,0.746,0.19825426091313614,30.75950972063492,87.2,58.03,0,63,0.7650694444444445
5,9,8,58.03,54.84,196,201,0.51,0.707,0.7962608140306069,31.64959305396825,26.87,54.84,0,54,0.7252083333333332
6,8,5,54.84,63.88,129,137,0.562,0.663,0.8018098380058152,32.590093053968246,46.64,63.88,0,63,0.8512500000000001
6,8,7,63.88,54.06,100,107,0.493,0.671,0.7978110971352974,33.50505733968253,48.1,54.05,0,54,0.7874107142857143
2,9,5,54.06,62.8,494,526,0.762,0.606,0.7473834306257423,34.47258107301586,55.56,62.81,0,63,0.9233333333333333
2,6,6,62.8,31.44,110,135,0.538,0.65,0.20741326880095576,35.15124780634919,226.34,31.43,0,63,0.9483333333333334
5,9,5,31.44,55.4,213,218,0.556,0.655,0.8004444392426187,36.07480336190474,22.57,55.4,0,54,0.808888888888889
3,8,8,55.4,81.3,453,462,0.624,0.729,0.2686191389427917,37.01305336190474,64.17,81.29,0,81,0.8456249999999998
6,7,5,81.3,58.1,54,60,0.504,0.628,0.20299977636665606,37.91038656190474,99.83,58.1,0,63,0.8600000000000001
5,9,5,58.1,65.2,221,228,0.574,0.662,0.80094436608555,38.83794211746029,28.11,65.21,0,63,0.8188888888888888
2,9,5,65.2,55.0,409,396,0.44,0.719,0.7972224006997677,39.73571989523807,15.35,55.0,0,54,0.7444444444444445
5,9,5,55.0,44.88,295,287,0.483,0.697,0.24187259096048747,40.541830828571406,65.1,44.89,0,54,0.7683333333333333
5,9,5,44.88,62.88,295,287,0.483,0.697,0.7984166995421963,41.44792636190474,16.37,62.87,0,63,0.7683333333333333
6,7,5,62.88,68.75,90,97,0.449,0.654,0.20103570502888563,42.28539727619046,113.39,68.74,0,81,0.8207142857142857
2,8,6,68.75,66.9,392,425,0.73,0.631,0.2078085290694816,43.22531407619046,102.91,66.89,0,72,0.95625
2,9,5,66.9,78.56,614,650,0.82,0.637,0.20779096913788872,44.18938809841268,80.93,78.55,0,81,0.9555555555555555
6,9,4,78.56,100.1,217,225,0.658,0.659,0.7606209018930821,45.1356103206349,54.86,100.11,0,99,0.8655555555555556
6,8,5,100.1,63.16,117,124,0.549,0.631,0.8017345980465003,46.0728603206349,45.48,63.17,0,63,0.843125
6,9,5,63.16,55.44,151,155,0.533,0.63,0.799805522420462,46.99130476507935,26.58,55.43,0,54,0.7961111111111111
5,9,6,55.44,64.9,204,209,0.595,0.668,0.8015174220335897,47.92352698730157,38.06,64.89,0,63,0.8305555555555555
2,8,4,64.9,54.1,294,321,0.662,0.648,0.2056859673519858,48.80416958730157,116.42,54.09,0,63,0.9137500000000001
6,9,6,54.1,64.94,159,162,0.573,0.663,0.8009165610179658,49.73150292063491,28.77,64.94,0,63,0.8183333333333334
3,8,6,64.94,63.5,445,455,0.543,0.745,0.8018946496666324,50.66725292063491,42.0,63.51,0,63,0.839375
