replica,cpu,heap,previous_tps,instant_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp,utilization,performance
2,4,9,72,30,0.265,0.81,0.49502500000000005,46.23979827671958,327.92,30.67,0,80,1708477050.8515627,0.6625,0.383375
1,7,6,30,65,0.438,0.689,0.8502857142857143,47.20236970529101,26.34,65.0,0,64,1708477666.0980835,0.6257142857142858,1.0
2,4,5,65,25,0.261,0.751,0.4960314,47.680994905291016,323.88,25.07,0,64,1708478281.3869786,0.6525,0.391719
3,5,4,25,72,0.0,0.0,0.6,48.48099490529101,26.58,72.27,0,72,1708478915.0971737,0.0,1.0
1,4,9,72,58,0.4,0.86,0.8849998,49.32321686084657,154.29,58.2,0,72,1708479534.4512837,1.0,0.808333
3,9,9,58,72,0.1993333333333333,0.8079999999999999,0.6885925925925925,50.2351427867725,19.81,72.2,0,72,1708480149.6793437,0.22148148148148145,1.0
2,4,7,72,32,0.271,0.7164999999999999,0.5125,50.7248927867725,307.98,32.2,0,80,1708480764.935459,0.6775,0.4025
2,4,9,32,25,0.2705,0.873,0.4436816,51.1204265867725,438.47,25.4,0,88,1708481380.1557617,0.67625,0.288636
2,9,4,25,56,0.2135,0.7,0.6948888888888889,52.04414880899473,20.86,56.0,0,56,1708482003.590389,0.23722222222222222,1.0
3,4,5,56,36,0.2283333333333333,0.7486666666666667,0.6154407333333332,52.71737534232806,191.05,36.13,0,56,1708482618.8232992,0.5708333333333332,0.645179
1,7,8,36,108,0.663,0.787,0.961714542857143,53.687607828042346,79.65,108.8,0,112,1708483318.5042136,0.9471428571428573,0.971429
3,8,7,108,96,0.2553333333333333,0.741,0.7276666666666667,54.61952449470901,20.6,96.2,0,96,1708483933.74342,0.3191666666666666,1.0
1,7,8,96,104,0.0,0.0,0.6,55.41952449470901,33.67,104.53,0,104,1708484548.998835,0.0,1.0
2,4,9,104,35,0.2795,0.9355,0.46844660000000005,55.84132829470901,403.25,35.27,0,112,1708485164.2960594,0.69875,0.314911
3,8,5,35,145,0.351,0.7323333333333334,0.7755,56.78520329470901,22.11,145.13,0,144,1708485791.9387105,0.43875,1.0
1,7,4,145,89,0.585,0.753,0.9342857142857143,57.76877472328044,29.75,89.6,0,88,1708486407.288795,0.8357142857142857,1.0
3,8,7,89,64,0.1873333333333333,0.7663333333333333,0.6936666666666667,58.69219138994711,21.2,64.27,0,64,1708487022.5473657,0.2341666666666666,1.0
3,6,4,64,88,0.264,0.7696666666666666,0.776,59.63619138994711,22.16,88.2,0,88,1708487637.814881,0.44000000000000006,1.0
3,8,9,88,72,0.2026666666666667,0.7760000000000001,0.7013333333333334,60.54774694550267,19.81,72.0,0,72,1708488253.0945704,0.25333333333333335,1.0
3,8,9,72,72,0.1856666666666666,0.7843333333333332,0.6928333333333333,61.45810342698415,21.43,72.0,0,72,1708488868.325255,0.23208333333333322,1.0
1,6,7,72,96,0.588,0.828,0.992,62.45610342698414,56.44,96.33,0,96,1708489483.5652716,0.98,1.0
1,6,5,96,86,0.565,0.749,0.9689620666666667,63.43999729365081,60.17,86.87,0,88,1708490098.81018,0.9416666666666667,0.987159
3,5,4,86,97,0.3276666666666666,0.7393333333333333,0.8621333333333332,64.40553062698415,39.64,97.2,0,96,1708490714.0546846,0.6553333333333332,1.0
2,5,8,97,61,0.384,0.8285,0.6917628,65.09508102698415,193.52,61.53,0,96,1708491352.0224333,0.768,0.640938
2,5,9,61,71,0.373,0.852,0.7475876,65.86326449365082,154.34,71.87,0,96,1708491967.3152835,0.746,0.748646
3,5,4,71,88,0.294,0.7273333333333333,0.8351999999999999,66.82206449365081,43.69,88.27,0,88,1708492582.5965388,0.588,1.0
3,7,5,88,104,0.2966666666666667,0.6963333333333334,0.7695238095238095,67.76444544603177,22.55,104.33,0,104,1708493197.8613076,0.42380952380952386,1.0
3,4,4,104,69,0.2833333333333333,0.7719999999999999,0.5319049333333333,68.2667075793651,301.11,69.6,0,168,1708493813.1181967,0.7083333333333333,0.414286
2,8,9,69,144,0.4835,0.8335,0.84175,69.21975619047622,22.5,144.2,0,144,1708494517.1683855,0.604375,1.0
1,7,8,144,116,0.703,0.877,0.8581708,70.03065059047621,163.17,116.07,0,152,1708495132.4272227,1.0,0.763618
1,8,6,116,136,0.799,0.812,0.9661663999999999,70.98608079047621,106.96,136.0,0,144,1708495747.6955752,0.99875,0.944444
3,8,7,136,104,0.2809999999999999,0.7486666666666667,0.7404999999999999,71.92120579047621,20.69,104.13,0,104,1708496362.9437788,0.3512499999999999,1.0
3,6,9,104,104,0.2703333333333333,0.7796666666666666,0.7802222222222222,72.8528909756614,22.76,104.4,0,104,1708496978.197244,0.45055555555555554,1.0
1,6,6,104,80,0.494,0.797,0.9293333333333333,73.83522430899473,31.47,80.07,0,80,1708497593.4393516,0.8233333333333334,1.0
2,5,8,80,51,0.347,0.8109999999999999,0.5752923999999999,74.40154750899472,253.83,51.6,0,104,1708498208.7030797,0.694,0.496154
3,9,8,51,96,0.25,0.7276666666666666,0.7111111111111111,75.32028362010584,21.21,96.27,0,96,1708498823.935826,0.2777777777777778,1.0
1,5,4,96,74,0.499,0.793,0.8671376,76.14400042010584,160.1,74.87,0,96,1708499439.21824,0.998,0.779896
2,9,7,74,96,0.3575,0.7215,0.7588888888888888,77.08372264232806,18.84,96.4,0,96,1708500054.4365883,0.3972222222222222,1.0
3,5,7,96,98,0.3116666666666667,0.805,0.8493333333333334,78.04605597566139,34.79,98.07,0,96,1708500669.6974206,0.6233333333333334,1.0
2,4,7,98,33,0.2785,0.7375,0.5310250000000001,78.55238097566139,299.43,33.67,0,80,1708501299.3667834,0.69625,0.420875
2,7,4,33,80,0.302,0.752,0.7725714285714286,79.49552383280425,23.39,80.0,0,80,1708501918.6915364,0.43142857142857144,1.0
3,6,6,0,24,0.0959999999999999,0.7776666666666667,0.6639999999999999,0.916,21.74,24.0,0,24,1707940746.5491595,0.15999999999999984,1.0
1,5,9,24,24,0.17,0.918,0.736,1.85,16.78,24.0,0,24,1707941361.8102818,0.34,1.0
2,4,4,24,32,0.1765,0.7615000000000001,0.7765,2.794125,18.17,32.0,0,32,1707941976.9961076,0.44125,1.0
3,7,9,32,32,0.1136666666666666,0.7803333333333334,0.6649523809523809,3.6970667989417993,16.09,32.0,0,32,1707942592.2155457,0.1623809523809523,1.0
1,8,6,32,40,0.292,0.686,0.746,4.633566798941799,15.23,40.0,0,40,1707943207.416642,0.36499999999999994,1.0
2,5,4,40,32,0.1525,0.73,0.722,5.564066798941799,17.49,32.0,0,32,1707943822.6131468,0.305,1.0
2,4,6,32,32,0.176,0.729,0.776,6.508066798941799,19.53,32.2,0,32,1707944437.798114,0.43999999999999995,1.0
1,9,6,32,24,0.145,0.67,0.6644444444444444,7.424177910052911,15.83,24.13,0,24,1707945052.994779,0.1611111111111111,1.0
1,5,7,24,40,0.25,0.726,0.8,8.37417791005291,20.34,40.0,0,40,1707945668.1900988,0.5,1.0
2,9,6,40,40,0.14,0.756,0.6622222222222222,9.289733465608466,14.74,40.13,0,40,1707946283.374103,0.15555555555555556,1.0
3,4,6,40,40,0.162,0.7743333333333334,0.762,10.230233465608466,30.2,40.0,0,40,1707946898.569483,0.40499999999999997,1.0
2,6,4,40,40,0.175,0.7290000000000001,0.7166666666666667,11.159400132275133,17.33,40.2,0,40,1707947528.1673942,0.2916666666666667,1.0
2,8,9,40,48,0.1595,0.7555000000000001,0.67975,12.063282076719576,14.9,48.0,0,48,1707948143.3995264,0.199375,1.0
3,6,4,48,40,0.1213333333333333,0.7170000000000001,0.6808888888888889,12.9835042989418,17.18,40.0,0,40,1707948758.599815,0.20222222222222216,1.0
3,5,6,40,32,0.132,0.7563333333333334,0.7056,13.909904298941798,18.42,32.2,0,32,1707949373.8108482,0.264,1.0
2,4,4,32,24,0.1235,0.8055000000000001,0.7235,14.8407792989418,18.93,24.13,0,24,1707949989.0332596,0.30874999999999997,1.0
2,6,9,24,56,0.2135,0.78,0.7423333333333333,15.7630292989418,18.32,56.0,0,56,1707950604.2244244,0.35583333333333333,1.0
1,5,7,56,48,0.315,0.805,0.852,16.7260292989418,16.41,48.13,0,48,1707951219.4372163,0.63,1.0
2,4,4,48,40,0.158,0.784,0.758,17.6655292989418,31.16,40.0,0,40,1707951834.6384609,0.39499999999999996,1.0
1,7,5,40,40,0.248,0.68,0.7417142857142858,18.60095787037037,16.73,40.67,0,40,1707952449.8330133,0.3542857142857143,1.0
1,7,6,40,40,0.281,0.71,0.7605714285714286,19.541100727513225,16.22,40.0,0,40,1707953065.0835004,0.40142857142857147,1.0
2,8,6,40,32,0.134,0.7155,0.667,20.457850727513225,14.72,32.0,0,32,1707953680.2891595,0.1675,1.0
1,6,5,32,32,0.223,0.73,0.7486666666666667,21.39501739417989,18.06,32.47,0,32,1707954295.4967897,0.3716666666666667,1.0
1,5,8,32,40,0.235,0.951,0.788,22.34201739417989,16.06,40.0,0,40,1707954910.694003,0.47,1.0
2,9,5,40,40,0.15,0.7115,0.6666666666666666,23.25868406084656,14.54,40.13,0,40,1707955525.9000108,0.16666666666666666,1.0
3,8,9,40,40,0.1573333333333333,0.745,0.6786666666666666,24.161128505291003,15.2,40.0,0,40,1707956141.1006713,0.1966666666666666,1.0
2,8,7,40,40,0.1629999999999999,0.7145,0.6814999999999999,25.081503505291003,15.7,40.13,0,40,1707956756.3106668,0.20374999999999985,1.0
3,9,9,40,40,0.1233333333333333,0.738,0.6548148148148147,25.977207208994702,15.29,40.0,0,40,1707957371.5201952,0.13703703703703699,1.0
3,4,6,40,32,0.16,0.777,0.76,26.917207208994707,30.05,32.2,0,32,1707957986.716338,0.39999999999999997,1.0
1,9,8,32,32,0.217,0.729,0.6964444444444444,27.832443320105817,15.05,32.0,0,32,1707958612.192902,0.2411111111111111,1.0
1,7,5,32,64,0.392,0.692,0.8240000000000001,28.788443320105817,13.67,64.27,0,64,1707959227.3748138,0.56,1.0
2,8,8,64,48,0.1665,0.698,0.68325,29.696505820105816,14.99,48.13,0,48,1707959842.5931528,0.208125,1.0
3,5,6,48,40,0.1443333333333333,0.7546666666666667,0.7154666666666667,30.625372486772484,18.55,40.0,0,40,1707960457.8006592,0.2886666666666666,1.0
2,9,6,40,48,0.0,0.0,0.6,31.425372486772485,15.78,48.13,0,48,1707961073.0039642,0.0,1.0
1,8,8,48,48,0.275,0.746,0.7375,32.35299748677249,15.11,48.2,0,48,1707961688.2208064,0.34375,1.0
3,4,8,48,55,0.193,0.8213333333333334,0.7894642000000001,33.30124748677249,33.97,55.67,0,56,1707962303.419612,0.4825,0.994107
2,7,4,55,72,0.0,0.0,0.6,34.101247486772486,15.7,72.13,0,72,1707962962.045513,0.0,1.0
3,8,8,72,64,0.162,0.7536666666666667,0.6809999999999999,35.01570582010582,16.31,64.2,0,64,1707963577.2470655,0.20249999999999999,1.0
1,5,9,64,73,0.415,0.938,0.9319999999999999,35.99870582010582,34.65,73.2,0,72,1707964192.484797,0.83,1.0
2,5,7,73,87,0.283,0.803,0.8236729999999999,36.95530582010582,21.94,87.6,0,88,1707964807.7011013,0.566,0.995455
3,6,8,87,56,0.178,0.7856666666666667,0.7186666666666667,37.88318082010582,18.93,56.0,0,56,1707965423.0116928,0.2966666666666667,1.0
1,5,9,56,48,0.344,0.783,0.8752,38.83898082010582,17.52,48.13,0,48,1707966038.2459471,0.688,1.0
1,9,5,48,56,0.343,0.68,0.7524444444444445,39.77709193121693,15.53,56.13,0,56,1707966653.4642937,0.3811111111111111,1.0
2,4,4,56,64,0.2885,0.8195,0.8885,40.74921693121693,29.7,64.13,0,64,1707967268.6896057,0.72125,1.0
2,6,6,64,72,0.2235,0.7205,0.749,41.68646693121693,14.87,72.87,0,72,1707967883.923871,0.3725,1.0
2,4,4,72,83,0.362,0.7675,0.8820001999999999,42.67696693121693,105.48,83.2,0,96,1707968499.170095,0.9049999999999999,0.866667
1,9,6,83,96,0.465,0.725,0.8066666666666666,43.62863359788359,21.11,96.0,0,96,1707969114.4568334,0.5166666666666667,1.0
2,5,8,96,118,0.373,0.84,0.89105,44.6032335978836,42.09,118.53,0,120,1707969729.6803856,0.746,0.98775
2,5,7,118,72,0.243,0.7749999999999999,0.7944,45.55183359788359,19.23,72.0,0,72,1707970344.9508717,0.486,1.0
1,6,8,72,88,0.443,0.813,0.8953333333333333,46.525666931216925,19.64,88.2,0,88,1707970960.1837502,0.7383333333333334,1.0
2,6,4,88,72,0.216,0.7505,0.744,47.461666931216925,17.52,72.47,0,72,1707971575.4304924,0.36,1.0
2,9,5,72,80,0.2684999999999999,0.6935,0.7193333333333333,48.39150026455026,15.45,80.53,0,80,1707972190.7111466,0.29833333333333323,1.0
1,8,6,80,64,0.356,0.749,0.778,49.33600026455026,19.17,64.13,0,64,1707972805.937903,0.44499999999999995,1.0
1,8,7,64,64,0.361,0.778,0.7805,50.281125264550255,14.21,64.33,0,64,1707973421.1503477,0.45125,1.0
2,7,6,64,72,0.2239999999999999,0.7404999999999999,0.728,51.21312526455026,17.28,72.13,0,72,1707974036.3681908,0.3199999999999999,1.0
3,6,4,72,72,0.2153333333333333,0.7286666666666667,0.7435555555555555,52.14901415343915,16.61,72.07,0,72,1707974651.582877,0.3588888888888888,1.0
2,9,8,72,72,0.2255,0.7505,0.7002222222222222,53.0678822089947,14.29,72.0,0,72,1707975266.8310194,0.25055555555555553,1.0
1,5,7,72,79,0.47,0.866,0.9745,54.0618822089947,55.02,79.8,0,80,1707975882.064921,0.94,0.9975
3,4,9,79,71,0.2636666666666667,0.8253333333333334,0.7532120666666666,55.019502579365074,143.98,71.8,0,88,1707976497.2923172,0.6591666666666668,0.815909
3,8,7,71,56,0.1756666666666666,0.7776666666666667,0.6878333333333333,55.94146091269841,15.75,56.4,0,56,1707977151.6601875,0.21958333333333324,1.0
1,5,6,56,55,0.354,0.859,0.8789142,56.91226091269841,30.69,55.6,0,56,1707977766.8888104,0.708,0.992857
2,8,6,55,112,0.329,0.7085,0.7645,57.85338591269841,18.36,112.4,0,112,1707978382.1219175,0.41125,1.0
1,4,8,112,62,0.398,0.829,0.7896871999999999,58.852885912698405,191.69,62.67,0,96,1707978997.3367295,0.995,0.652812
3,7,6,62,104,0.2613333333333333,0.7686666666666667,0.7493333333333333,59.79021924603174,17.47,104.4,0,104,1707979612.5302944,0.3733333333333333,1.0
2,9,8,104,113,0.3179999999999999,0.76,0.7413333333333333,60.72055257936507,16.12,113.33,0,112,1707980227.7720246,0.3533333333333332,1.0
3,7,5,113,144,0.3273333333333333,0.7476666666666666,0.787047619047619,61.667314484126976,17.54,144.0,0,144,1707980843.0741131,0.4676190476190476,1.0
2,6,7,144,88,0.276,0.74,0.784,62.613314484126974,16.1,88.73,0,88,1707981458.3205554,0.4600000000000001,1.0
3,8,4,88,64,0.156,0.69,0.6779999999999999,63.53281448412697,16.78,64.0,0,64,1707982073.5417109,0.19499999999999998,1.0
3,9,8,64,88,0.2373333333333333,0.7400000000000001,0.7054814814814815,64.45168485449734,16.73,88.0,0,88,1707982688.77707,0.26370370370370366,1.0
2,8,8,88,72,0.236,0.7090000000000001,0.718,65.36980985449735,15.73,72.73,0,72,1707983304.0187843,0.295,1.0
3,9,8,72,72,0.1853333333333333,0.7520000000000001,0.6823703703703703,66.28440244708995,16.77,72.4,0,72,1707983919.2442796,0.20592592592592587,1.0
2,8,9,72,96,0.2795,0.7785,0.73975,67.20583994708994,16.09,96.2,0,96,1707984534.470173,0.349375,1.0
1,7,4,96,88,0.495,0.708,0.8828571428571428,68.17655423280422,19.89,88.47,0,88,1707985149.6975014,0.7071428571428572,1.0
3,7,8,88,96,0.2306666666666667,0.7776666666666667,0.7318095238095238,69.10671494708994,18.1,96.13,0,96,1707985764.9425857,0.32952380952380955,1.0
2,4,7,96,92,0.35,0.829,0.9275,70.09421494708994,95.58,92.4,0,96,1707986380.1664207,0.8749999999999999,0.9625
2,4,4,92,88,0.328,0.823,0.8784376,71.07621494708994,93.27,88.07,0,96,1707986995.387982,0.82,0.917396
1,7,4,88,88,0.492,0.733,0.8811428571428571,72.04650066137565,25.26,88.0,0,88,1707987610.6068685,0.7028571428571428,1.0
3,8,7,88,104,0.2513333333333333,0.8089999999999998,0.7256666666666667,72.97791732804231,19.01,104.0,0,104,1707988225.808471,0.3141666666666666,1.0
2,9,9,104,168,0.512,0.7965,0.8275555555555556,73.9233062169312,17.65,168.2,0,168,1707988841.1046064,0.5688888888888889,1.0
2,5,6,168,141,0.4535,0.806,0.9536332,74.9140062169312,68.8,141.8,0,144,1707989456.4039335,0.907,0.984722
3,5,7,141,150,0.3883333333333333,0.8066666666666666,0.9032848666666666,75.89167288359786,50.41,150.13,0,152,1707990071.675236,0.7766666666666666,0.987697
1,7,7,150,131,0.7,0.829,0.9497086,76.89167288359786,133.81,131.93,0,144,1707990686.9302485,1.0,0.916181
1,6,9,131,100,0.592,0.816,0.9766090666666667,77.8810062169312,105.36,100.87,0,104,1707991302.202497,0.9866666666666667,0.969904
2,8,7,100,104,0.3125,0.736,0.75625,78.8200687169312,15.01,104.47,0,104,1707991917.4453776,0.390625,1.0
2,9,5,104,80,0.0,0.0,0.6,79.6200687169312,14.79,80.33,0,80,1707992532.700273,0.0,1.0
3,7,4,80,104,0.2636666666666666,0.7276666666666666,0.7506666666666666,80.55773538359787,16.34,104.73,0,104,1707993147.9159634,0.3766666666666666,1.0
1,9,5,104,96,0.55,0.736,0.8444444444444444,81.51884649470898,15.04,96.6,0,96,1707993763.1933331,0.6111111111111112,1.0
3,5,8,96,96,0.287,0.811,0.8296,82.47624649470899,20.03,96.27,0,96,1707994378.4072003,0.574,1.0
3,7,4,96,96,0.2593333333333333,0.695,0.7481904761904762,83.4132941137566,15.34,96.27,0,96,1707994993.624221,0.37047619047619046,1.0
2,5,5,96,96,0.327,0.7769999999999999,0.8615999999999999,84.37869411375661,25.01,96.47,0,96,1707995608.849189,0.654,1.0
1,5,9,96,79,0.484,0.79,0.984725,85.36327189153438,40.96,79.67,0,80,1707996224.0871606,0.968,0.995875
3,6,4,79,81,0.208,0.7196666666666668,0.7386666666666667,86.29793855820105,17.25,81.0,0,80,1707996839.3368158,0.3466666666666667,1.0
2,8,6,81,104,0.3299999999999999,0.751,0.7649999999999999,87.23918855820105,21.77,104.0,0,104,1707997454.5958712,0.41249999999999987,1.0
2,4,9,104,63,0.3205,0.837,0.6388498,88.21231355820105,233.65,63.67,0,120,1707998069.849548,0.80125,0.530583
3,4,6,63,87,0.2803333333333333,0.7853333333333333,0.6464581333333332,89.18239689153438,198.78,87.87,0,144,1707998685.0708635,0.7008333333333333,0.610208
1,8,8,87,147,0.798,0.843,0.9803292,90.1821468915344,123.07,147.27,0,152,1707999347.6825252,0.9975,0.968882
1,8,6,147,156,0.789,0.831,0.9824999999999999,91.1807718915344,112.3,156.8,0,160,1707999962.976497,0.98625,0.98
1,8,7,156,104,0.582,0.755,0.891,92.1535218915344,20.47,104.4,0,104,1708000578.2739277,0.7274999999999999,1.0
3,5,6,104,80,0.247,0.789,0.7976,93.1029218915344,22.31,80.4,0,80,1708001193.516691,0.494,1.0
3,4,4,80,86,0.2996666666666667,0.7223333333333333,0.7618274666666667,0.0,151.15,86.27,0,112,1708001808.7462308,0.7491666666666666,0.770268
3,9,9,86,96,0.2363333333333333,0.785,0.705037037037037,0.9134814814814814,15.45,96.6,0,96,1708002487.922922,0.26259259259259254,1.0
1,6,5,96,93,0.546,0.857,0.9510628000000001,1.9044814814814808,41.99,93.93,0,96,1708003103.1672194,0.9100000000000001,0.978438
2,6,4,93,95,0.321,0.7685,0.8135626,2.857981481481481,19.79,95.93,0,96,1708003718.4764323,0.535,0.999271
2,9,6,95,96,0.0,0.0,0.6,3.6579814814814817,15.63,96.8,0,96,1708004333.713647,0.0,1.0
3,4,8,96,79,0.2516666666666666,0.8130000000000001,0.8511416666666666,4.620898148148148,48.33,79.93,0,80,1708004948.9894593,0.6291666666666664,0.999125
1,6,6,79,72,0.425,0.843,0.8833333333333333,5.591731481481482,34.31,72.2,0,72,1708005592.9886742,0.7083333333333334,1.0
1,7,9,72,104,0.572,0.801,0.9268571428571428,6.562445767195768,43.95,104.2,0,104,1708006208.211525,0.8171428571428572,1.0
1,4,8,104,55,0.399,0.771,0.7170576,7.558570767195768,236.52,55.13,0,104,1708006823.4493337,0.9975,0.530096
3,8,8,55,104,0.2373333333333333,0.7793333333333333,0.7186666666666667,8.485654100529102,16.03,104.0,0,104,1708007438.6625204,0.29666666666666663,1.0
2,8,4,104,104,0.3165,0.722,0.75825,9.4252166005291,15.72,104.0,0,104,1708008053.8808362,0.395625,1.0
3,9,9,104,96,0.2363333333333333,0.7823333333333333,0.705037037037037,10.338401785714286,16.31,96.6,0,96,1708008669.100861,0.26259259259259254,1.0
1,9,7,96,79,0.43,0.712,0.7896111111111112,11.286179563492064,16.47,79.8,0,80,1708009284.3801367,0.47777777777777775,0.9975
1,7,9,79,72,0.386,0.735,0.8205714285714286,12.222989087301588,15.83,72.33,0,72,1708009899.6637323,0.5514285714285715,1.0
3,4,7,72,23,0.1063333333333333,0.805,0.7045831333333333,13.149572420634922,22.64,23.93,0,24,1708010514.8838246,0.2658333333333332,0.997083
3,9,4,23,24,0.085,0.7013333333333334,0.6377777777777778,14.059016865079366,15.96,24.13,0,24,1708011163.0054646,0.09444444444444444,1.0
3,7,9,24,32,0.102,0.738,0.6582857142857143,14.955588293650797,16.47,32.13,0,32,1708011778.22302,0.1457142857142857,1.0
2,4,9,32,31,0.1555,0.8280000000000001,0.7466871999999999,15.886463293650795,18.64,31.53,0,32,1708012393.4263132,0.38875,0.985312
3,4,6,31,40,0.1663333333333333,0.7993333333333333,0.7663333333333333,16.82804662698413,20.48,40.13,0,40,1708013008.6274064,0.4158333333333332,1.0
2,9,5,40,32,0.134,0.7035,0.6595555555555556,17.742935515873018,15.57,32.2,0,32,1708013664.9406128,0.1488888888888889,1.0
3,4,7,32,32,0.1333333333333333,0.8493333333333334,0.7333333333333333,18.67626884920635,20.71,32.33,0,32,1708014280.1624253,0.33333333333333326,1.0
3,4,5,32,24,0.1236666666666666,0.7653333333333333,0.7236666666666666,19.60718551587302,28.18,24.0,0,24,1708014920.1026938,0.3091666666666665,1.0
2,8,5,24,40,0.158,0.7215,0.6789999999999999,20.52693551587302,14.62,40.13,0,40,1708015580.5146863,0.19749999999999998,1.0
1,8,9,40,40,0.248,0.762,0.724,21.442602182539687,14.8,40.47,0,40,1708016195.729158,0.31,1.0
1,8,9,40,40,0.287,0.766,0.7434999999999999,22.3635882936508,15.91,40.0,0,40,1708016810.9307635,0.35874999999999996,1.0
3,7,8,40,40,0.138,0.7333333333333333,0.6788571428571428,23.274969246031752,16.64,40.2,0,40,1708017426.124135,0.19714285714285718,1.0
1,5,7,40,48,0.3,0.77,0.84,24.23496924603176,18.78,48.13,0,48,1708018041.3820975,0.6,1.0
2,9,9,48,40,0.1415,0.712,0.6628888888888889,25.129802579365087,15.44,40.0,0,40,1708018656.5900457,0.1572222222222222,1.0
3,6,6,40,32,0.1139999999999999,0.7176666666666667,0.6759999999999999,26.048802579365088,18.04,32.0,0,32,1708019271.7824192,0.18999999999999984,1.0
3,8,4,32,24,0.0973333333333333,0.6920000000000001,0.6486666666666666,26.960969246031755,16.5,24.0,0,24,1708019887.0117548,0.12166666666666662,1.0
3,4,4,24,56,0.226,0.7873333333333333,0.826,27.91746924603176,30.76,56.33,0,56,1708020502.2116048,0.565,1.0
3,4,9,56,48,0.1856666666666666,0.8913333333333333,0.7856666666666665,28.862922949735456,32.37,48.4,0,48,1708021164.7722602,0.46416666666666645,1.0
3,9,9,48,40,0.1376666666666667,0.785,0.6611851851851852,29.76544146825397,16.5,40.0,0,40,1708021829.3328702,0.152962962962963,1.0
3,6,6,40,40,0.1513333333333333,0.749,0.7008888888888889,30.6906636904762,18.16,40.13,0,40,1708022444.5678942,0.2522222222222222,1.0
2,9,5,40,40,0.201,0.7384999999999999,0.6893333333333334,31.61299702380953,16.33,40.07,0,40,1708023059.7919326,0.22333333333333333,1.0
3,6,4,40,32,0.1133333333333333,0.7546666666666667,0.6755555555555555,32.53188591269842,17.37,32.0,0,32,1708023674.9962797,0.18888888888888883,1.0
3,7,4,32,32,0.101,0.6943333333333334,0.6577142857142857,33.446314484126994,17.04,32.13,0,32,1708024290.219125,0.1442857142857143,1.0
3,9,9,32,40,0.144,0.7556666666666666,0.6639999999999999,34.34627744708995,18.52,40.0,0,40,1708024905.437667,0.15999999999999998,1.0
3,9,9,40,40,0.1066666666666666,0.7676666666666666,0.6474074074074073,35.2434255952381,16.18,40.0,0,40,1708025520.6510096,0.11851851851851844,1.0
1,9,9,40,40,0.226,0.784,0.7004444444444444,36.15564781746032,14.74,40.13,0,40,1708026135.8518667,0.2511111111111111,1.0
3,6,8,40,40,0.1576666666666666,0.7919999999999999,0.705111111111111,37.0809255952381,19.12,40.13,0,40,1708026751.0716453,0.26277777777777767,1.0
3,6,5,40,40,0.1363333333333333,0.7443333333333334,0.6908888888888889,38.00364781746032,20.29,40.2,0,40,1708027366.302778,0.2272222222222222,1.0
1,7,5,40,32,0.211,0.677,0.7205714285714285,38.93379067460317,18.35,32.0,0,32,1708027981.5620615,0.30142857142857143,1.0
3,9,7,32,32,0.1076666666666666,0.722,0.6478518518518518,39.84575363756613,16.31,32.0,0,32,1708028596.7666252,0.11962962962962956,1.0
2,9,7,32,63,0.1885,0.732,0.6806841777777777,40.76669808201058,17.91,63.67,0,64,1708029211.9699976,0.20944444444444443,0.994844
3,8,6,63,48,0.148,0.7296666666666667,0.6739999999999999,41.68519808201058,18.15,48.27,0,48,1708029827.2159448,0.18499999999999997,1.0
3,4,9,48,40,0.143,0.8610000000000001,0.743,42.61661474867724,27.46,40.0,0,40,1708030442.4758625,0.35749999999999993,1.0
1,7,5,40,47,0.311,0.715,0.7735892857142858,43.56104332010582,29.27,47.67,0,48,1708031100.8780675,0.44428571428571434,0.993125
1,8,5,47,48,0.269,0.626,0.7344999999999999,44.494668320105816,13.43,48.2,0,48,1708031716.1109228,0.33625,1.0
1,6,9,48,56,0.319,0.882,0.8126666666666666,45.44583498677248,23.02,56.0,0,56,1708032331.309585,0.5316666666666667,1.0
2,8,6,56,72,0.213,0.6735,0.7065,46.37245998677248,16.74,72.67,0,72,1708032946.5189867,0.26625,1.0
1,5,7,72,64,0.367,0.743,0.8936,47.34585998677248,27.87,64.07,0,64,1708033561.752942,0.734,1.0
2,8,6,64,72,0.2239999999999999,0.752,0.712,48.27385998677248,16.25,72.0,0,72,1708034176.966637,0.27999999999999986,1.0
3,7,4,72,88,0.233,0.7050000000000001,0.7331428571428571,49.2071457010582,15.67,88.53,0,88,1708034792.22763,0.3328571428571429,1.0
1,7,7,88,56,0.375,0.69,0.8142857142857143,50.159288558201055,15.66,56.0,0,56,1708035407.4699168,0.5357142857142857,1.0
1,9,7,56,48,0.303,0.677,0.7346666666666667,51.089669510582006,16.2,48.13,0,48,1708036022.6693778,0.33666666666666667,1.0
1,5,4,48,56,0.332,0.764,0.8655999999999999,52.056069510582006,22.62,56.2,0,56,1708036637.8715222,0.664,1.0
2,4,4,56,64,0.2745,0.764,0.8745,53.02469451058201,46.3,64.4,0,64,1708037253.0857627,0.68625,1.0
2,5,5,64,73,0.2415,0.7415,0.7932,53.97299451058201,23.12,73.07,0,72,1708037868.304248,0.483,1.0
2,9,5,73,96,0.2895,0.6785,0.7286666666666667,54.90516117724868,17.19,96.13,0,96,1708038483.5549607,0.32166666666666666,1.0
3,9,9,96,96,0.2403333333333333,0.789,0.7068148148148148,55.81953154761905,18.2,96.2,0,96,1708039098.786659,0.26703703703703696,1.0
