replica,cpu,heap,previous_tps,instant_tps
1,8,1,49.72,49.06
1,8,1,49.06,49.66
1,8,1,49.66,49.53
1,8,1,49.53,49.72
1,8,1,49.72,49.47
1,8,1,49.47,50.16
1,8,1,50.16,49.88
1,8,1,49.88,50.0
1,8,1,50.0,49.94
1,8,1,49.94,49.72
1,8,1,49.72,49.8
1,8,1,49.8,49.72
1,8,1,49.72,50.38
1,8,1,50.38,50.28
1,8,1,50.28,49.66
1,8,1,49.66,49.94
1,8,1,49.94,49.66
1,8,1,49.66,49.66
1,8,1,49.66,49.06
1,8,1,49.06,49.8
1,8,1,49.8,49.47
1,9,1,49.47,48.38
2,9,1,48.38,48.34
2,9,1,48.34,49.6
2,9,1,49.6,47.34
1,9,1,47.34,49.4
1,9,1,49.4,48.72
1,9,1,48.72,49.66
1,9,1,49.66,49.75
1,9,1,49.75,49.47
1,9,1,49.47,49.53
1,9,1,49.53,49.94
1,9,1,49.94,49.53
1,9,1,49.53,49.66
1,9,1,49.66,49.6
1,9,1,49.6,50.06
1,9,1,50.06,49.8
1,9,1,49.8,49.8
1,9,1,49.8,49.88
1,9,1,49.88,49.66
1,9,1,49.66,49.66
1,9,1,49.66,49.72
1,9,1,49.72,49.66
1,9,1,49.72,49.66
1,9,1,49.72,49.66
1,8,1,49.66,46.06
1,9,1,46.06,47.28
1,9,1,47.28,47.97
1,9,1,47.97,48.8
1,9,1,48.8,49.28
1,9,1,49.28,50.06
1,9,1,50.06,49.66
1,9,1,49.66,49.47
1,8,1,49.47,45.5
1,7,1,45.5,42.75
1,6,1,42.75,40.44
1,6,1,40.44,38.12
1,6,2,38.12,42.44
1,6,2,42.44,43.47
1,6,2,43.47,42.47
2,6,2,42.47,44.84
2,6,2,44.84,45.56
2,6,2,45.56,47.06
2,6,2,47.06,46.0
3,6,2,46.0,44.1
4,6,2,44.1,45.12
4,6,2,45.12,46.94
5,6,2,46.94,47.6
5,6,3,47.6,48.97
5,7,3,48.97,50.38
5,7,3,50.38,49.88
6,7,3,49.88,50.0
7,7,3,50.0,49.25
7,6,3,49.25,47.22
7,6,4,47.22,48.2
7,6,3,48.2,47.84
7,6,4,47.84,49.1
7,6,5,49.1,48.7
8,6,5,48.7,48.06
9,6,5,48.06,48.56
9,6,5,48.06,48.56
9,6,6,48.56,47.62
9,6,7,47.62,47.38
9,6,8,47.38,45.84
9,6,8,47.38,45.84
9,6,9,45.84,46.84
9,5,9,46.84,44.53
9,5,9,46.84,44.53
9,5,9,46.84,44.53
9,5,8,44.53,45.56
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
9,5,9,45.56,45.84
8,5,9,45.84,46.47
8,5,9,45.84,46.47
8,5,9,45.84,46.47
8,5,9,45.84,46.47
8,5,8,46.47,45.06
8,5,9,45.06,39.88
8,5,9,45.06,39.88
8,5,9,45.06,39.88
8,5,9,45.06,39.88
8,5,9,45.06,39.88
8,4,9,39.88,36.4
8,4,9,39.88,36.4
8,4,9,39.88,36.4
8,4,8,36.4,37.8
8,4,9,37.8,38.06
8,4,9,37.8,38.06
8,4,9,37.8,38.06
8,3,9,38.06,29.17
8,3,8,29.17,29.12
9,3,8,29.12,26.47
9,3,7,26.47,29.27
9,3,7,29.27,34.62
9,3,7,34.62,38.72
9,3,7,38.72,38.4
9,3,8,38.4,27.73
9,2,8,27.73,7.33
9,2,9,7.33,9.03
9,2,9,9.03,13.33
9,2,9,13.33,22.0
9,2,9,22.0,24.22
9,2,9,24.22,23.47
9,2,9,24.22,23.47
9,2,9,24.22,23.47
9,2,9,24.22,23.47
9,2,9,24.22,23.47
9,2,9,24.22,23.47
8,2,9,23.47,26.73
8,2,9,26.73,30.53
8,2,9,30.53,30.73
8,2,9,30.73,33.44
8,2,9,33.44,29.06
9,2,9,29.06,16.06
9,2,8,16.06,8.27
9,1,8,8.27,1.6
9,1,8,8.27,1.6
9,1,9,1.6,1.93
9,1,9,1.93,4.2
9,1,9,4.2,4.93
9,1,9,4.2,4.93
9,1,9,4.93,4.9
9,1,9,4.9,6.07
9,1,9,4.9,6.07
9,1,9,6.07,6.0
9,1,9,6.07,6.0
9,1,9,6.07,6.0
8,1,9,6.0,8.6
8,1,9,8.6,11.27
8,1,9,11.27,11.26
9,1,9,11.26,5.2
9,2,9,5.2,9.24
9,2,9,9.24,12.6
9,2,9,12.6,16.4
9,2,9,16.4,16.48
9,2,9,16.4,16.48
9,2,9,16.48,26.73
9,2,9,26.73,24.88
9,2,9,26.73,24.88
9,2,8,24.88,6.93
9,2,9,6.93,8.8
9,2,9,8.8,6.93
9,1,9,6.93,3.97
9,1,8,3.97,3.33
8,1,8,3.33,5.67
8,1,8,5.67,6.47
8,1,8,6.47,6.78
8,1,8,6.78,4.13
9,1,8,4.13,5.46
9,1,8,5.46,5.93
9,1,8,5.93,6.4
9,1,9,6.4,3.2
9,1,9,6.4,3.2
9,1,9,6.4,3.2
9,1,8,3.2,1.8
9,1,7,1.8,1.88
9,1,7,1.88,1.8
9,1,7,1.8,2.87
9,1,7,2.87,3.0
8,1,7,3.0,4.24
8,1,7,4.24,4.67
8,2,7,4.67,6.87
8,2,7,6.87,12.0
8,2,7,12.0,11.47
9,2,7,11.47,15.0
9,2,7,15.0,21.33
9,2,7,21.33,21.94
9,2,7,21.94,26.97
9,2,7,26.97,26.73
9,2,7,26.73,31.33
9,2,7,31.33,30.16
9,2,6,30.16,9.22
9,3,6,9.22,24.4
9,3,6,24.4,35.38
9,3,6,35.38,36.72
9,3,6,36.72,37.34
9,3,6,37.34,39.62
9,3,6,39.62,36.66
9,4,6,36.66,36.47
9,4,6,36.47,37.4
9,4,6,37.4,36.53
9,5,6,36.53,45.6
9,5,6,45.6,44.7
9,5,6,44.7,45.28
9,5,6,45.28,45.88
9,5,6,45.88,48.12
9,5,6,48.12,46.94
8,5,6,46.94,47.72
8,5,6,47.72,45.0
8,6,6,45.0,47.34
8,6,6,47.34,47.22
8,6,6,47.22,47.6
8,6,6,47.6,47.94
8,6,6,47.94,49.3
8,6,6,49.3,47.53
8,6,5,47.53,46.0
8,7,5,46.0,48.5
8,7,5,48.5,50.8
8,7,5,50.8,49.53
8,7,4,49.53,48.3
8,7,3,48.3,48.03
8,8,3,48.03,50.7
8,8,3,50.7,50.66
8,8,3,50.66,49.34
8,8,2,49.34,50.97
8,8,2,50.97,50.62
8,9,2,50.62,50.56
8,9,2,50.62,50.56
8,8,2,50.56,50.72
8,8,1,50.72,49.72
8,9,1,49.72,50.3
8,9,1,49.72,50.3
7,9,1,50.3,49.12
7,9,1,50.3,49.12
7,9,1,50.3,49.12
6,9,1,49.12,49.4
7,9,1,49.4,51.2
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,1,51.2,49.97
7,9,2,49.97,50.84
6,9,2,50.84,49.8
6,9,1,49.8,50.2
6,9,1,49.8,50.2
6,9,1,49.8,50.2
7,9,1,50.2,49.9
7,9,1,50.2,49.9
7,9,1,50.2,49.9
7,9,1,50.2,49.9
8,9,1,49.9,51.97
8,9,2,51.97,51.1
8,9,3,51.1,50.88
8,9,4,50.88,50.34
9,9,4,50.34,52.7
9,9,4,50.34,52.7
8,9,4,52.7,49.06
8,9,5,49.06,51.5
9,9,5,51.5,54.34
9,9,5,51.5,54.34
9,9,5,51.5,54.34
9,8,5,54.34,50.16
9,8,6,50.16,50.28
9,8,7,50.28,50.47
9,8,8,50.47,50.12
9,8,9,50.12,49.62
9,8,9,50.12,49.62
9,8,9,50.12,49.62
9,8,9,50.12,49.62
9,8,8,49.62,50.72
9,8,8,49.62,50.72
9,8,8,50.72,52.0
9,8,8,50.72,52.0
9,8,8,52.0,50.4
9,8,9,50.4,51.4
9,8,9,50.4,51.4
9,8,9,51.4,50.75
9,8,9,50.75,49.0
9,8,9,50.75,49.0
9,8,9,50.75,49.0
9,8,9,50.75,49.0
9,8,9,50.75,49.0
9,8,9,50.75,49.0
8,8,9,49.0,49.66
8,8,9,49.0,49.66
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,49.66,51.78
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,9,51.78,49.6
9,8,8,49.6,51.0
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,9,51.0,51.34
9,8,8,51.34,50.34
9,8,9,50.34,50.5
9,7,9,50.5,50.1
9,7,9,50.5,50.1
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,9,50.1,47.6
9,6,8,47.6,47.25
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,9,47.25,46.88
9,6,8,46.88,47.56
9,6,9,47.56,46.2
9,6,9,47.56,46.2
9,6,9,47.56,46.2
9,6,9,47.56,46.2
9,6,9,47.56,46.2
9,6,9,47.56,46.2
8,6,9,46.2,51.72
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,6,9,51.72,48.0
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
7,7,9,48.0,48.7
8,7,9,48.7,50.12
9,7,9,50.12,51.3
9,7,9,51.3,50.25
9,7,9,51.3,50.25
9,7,9,51.3,50.25
9,7,9,51.3,50.25
9,7,9,51.3,50.25
9,7,9,51.3,50.25
9,7,8,50.25,50.6
9,7,9,50.6,48.06
9,7,9,50.6,48.06
9,7,9,50.6,48.06
9,7,9,50.6,48.06
9,7,8,48.06,49.4
9,7,9,49.4,50.7
9,7,9,49.4,50.7
9,7,9,49.4,50.7
9,7,9,49.4,50.7
9,7,8,50.7,48.94
9,7,9,48.94,50.0
9,7,9,48.94,50.0
9,7,8,50.0,50.6
9,7,9,50.6,50.1
9,7,9,50.6,50.1
9,7,8,50.1,50.9
9,7,9,50.9,48.06
9,7,9,50.9,48.06
9,6,9,48.06,46.97
9,5,9,46.97,40.34
9,5,9,46.97,40.34
9,5,9,46.97,40.34
9,5,8,40.34,47.6
9,5,8,47.6,46.0
9,5,7,46.0,42.9
9,5,6,42.9,45.0
9,5,7,45.0,45.62
9,5,6,45.62,43.5
9,5,5,43.5,43.8
9,5,6,43.8,43.53
9,5,7,43.53,45.12
9,5,8,45.12,42.12
9,5,7,42.12,44.78
9,5,8,44.78,44.25
9,5,9,44.25,41.53
9,5,8,41.53,40.12
9,5,9,40.12,47.72
8,5,9,47.72,48.47
8,5,8,48.47,42.66
8,5,7,42.66,42.06
7,5,7,42.06,45.12
7,4,7,45.12,39.47
7,4,8,39.47,36.16
7,4,9,36.16,38.22
6,4,9,38.22,45.72
6,4,9,45.72,44.4
6,4,8,44.4,38.9
6,4,7,38.9,38.25
6,4,6,38.25,37.25
6,4,5,37.25,37.66
6,4,6,37.66,35.8
6,4,7,35.8,37.03
6,4,8,37.03,39.97
7,4,8,39.97,38.56
7,4,7,38.56,34.8
7,4,8,34.8,35.78
7,4,9,35.78,38.84
7,4,9,35.78,38.84
7,4,8,38.84,36.8
7,4,7,36.8,41.28
6,4,7,41.28,43.2
6,4,6,43.2,39.97
6,4,5,39.97,38.6
6,4,4,38.6,39.53
6,4,3,39.53,37.8
6,4,2,37.8,38.75
6,4,1,38.75,35.53
6,4,1,38.75,35.53
6,4,2,35.53,37.38
6,4,1,37.38,33.4
6,4,2,33.4,39.44
5,4,2,39.44,45.53
4,4,2,45.53,44.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,1,44.12,32.12
4,4,2,32.12,38.8
5,4,2,38.8,39.34
4,4,2,39.34,41.8
3,4,2,41.8,40.2
3,4,1,40.2,35.4
3,4,1,40.2,35.4
3,4,1,40.2,35.4
3,4,1,40.2,35.4
3,5,1,35.4,40.97
2,5,1,40.97,42.0
2,5,1,40.97,42.0
2,5,1,40.97,42.0
2,5,1,40.97,42.0
2,5,1,40.97,42.0
1,5,1,42.0,45.94
1,5,1,42.0,45.94
1,5,2,45.94,35.56
1,5,3,35.56,37.72
1,5,2,37.72,39.25
1,5,2,37.72,39.25
1,5,3,39.25,37.53
1,5,2,37.53,36.22
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,1,36.22,31.4
1,5,2,31.4,36.28
1,5,1,36.28,32.4
1,5,2,32.4,34.4
1,5,2,32.4,34.4
1,5,2,32.4,34.4
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,1,34.4,33.94
1,5,2,33.94,29.53
1,6,2,29.53,39.97
1,6,2,29.53,39.97
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
1,6,1,39.97,34.2
2,6,1,34.2,39.75
1,6,1,39.75,48.8
1,6,1,39.75,48.8
1,6,1,39.75,48.8
1,6,2,48.8,41.66
1,6,1,41.66,41.3
1,6,1,41.66,41.3
1,6,1,41.66,41.3
1,6,1,41.66,41.3
1,6,2,41.3,40.56
1,5,2,40.56,34.28
1,5,3,34.28,34.25
1,6,3,34.25,39.47
1,6,2,39.47,40.75
1,6,1,40.75,40.25
2,6,1,40.25,35.84
2,6,2,35.84,44.78
2,6,1,44.78,43.12
2,6,2,43.12,46.03
2,6,3,46.03,44.28
2,6,2,44.28,46.12
2,6,1,46.12,42.28
2,6,2,42.28,44.78
3,6,2,44.78,44.34
3,7,2,44.34,48.88
3,7,1,48.88,46.62
3,7,1,48.88,46.62
3,7,2,46.62,49.75
3,7,1,49.75,46.84
3,7,2,46.84,48.56
3,7,3,48.56,49.38
3,7,4,49.38,48.88
3,7,3,48.88,48.3
3,7,2,48.3,49.25
3,7,1,49.25,46.9
3,7,1,49.25,46.9
3,7,1,49.25,46.9
3,7,1,49.25,46.9
4,7,1,46.9,46.97
5,7,1,46.97,49.4
5,7,1,46.97,49.4
5,7,1,46.97,49.4
5,7,1,46.97,49.4
5,7,1,46.97,49.4
6,7,1,49.4,48.72
7,7,1,48.72,48.6
8,7,1,48.6,49.34
8,7,1,48.6,49.34
8,7,1,48.6,49.34
8,7,2,49.34,48.78
8,7,1,48.78,45.94
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,1,45.94,47.9
9,7,2,47.9,48.44
9,7,1,48.44,48.62
9,7,2,48.62,49.88
9,7,2,48.62,49.88
9,7,1,49.88,47.5
9,7,1,49.88,47.5
9,7,1,49.88,47.5
9,7,1,49.88,47.5
9,7,1,49.88,47.5
9,7,1,49.88,47.5
9,7,2,47.5,48.8
9,7,3,48.8,49.25
9,7,3,48.8,49.25
8,7,3,49.25,49.06
8,7,4,49.06,49.1
8,7,3,49.1,49.5
9,7,3,49.5,49.0
9,7,4,49.0,48.1
9,7,3,48.1,49.6
9,7,2,49.6,48.34
9,7,3,48.34,49.03
9,6,3,49.03,46.75
9,6,3,49.03,46.75
9,6,2,46.75,42.0
9,6,2,46.75,42.0
9,6,3,42.0,48.66
9,6,4,48.66,47.84
9,6,5,47.84,48.22
9,6,4,48.22,47.03
9,6,4,48.22,47.03
9,6,5,47.03,46.2
9,6,4,46.2,46.34
9,6,3,46.34,46.75
9,6,2,46.75,48.8
9,6,1,48.8,43.53
9,6,2,43.53,46.44
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,6,1,46.44,45.8
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
9,7,1,45.8,47.03
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,1,47.03,47.88
8,7,2,47.88,48.94
8,7,1,48.94,47.75
8,7,1,48.94,47.75
8,7,1,48.94,47.75
8,7,2,47.75,49.1
8,7,1,49.1,47.38
8,7,2,47.38,43.84
8,7,3,43.84,47.44
7,7,3,47.44,48.66
8,7,3,48.66,49.5
8,7,2,49.5,49.0
8,7,1,49.0,47.28
8,7,1,49.0,47.28
8,7,1,49.0,47.28
8,7,2,47.28,49.5
8,7,3,49.5,50.03
8,7,4,50.03,49.22
8,7,3,49.22,48.56
8,7,4,48.56,48.53
8,7,3,48.53,49.22
8,7,2,49.22,49.94
8,7,1,49.94,48.47
8,7,1,49.94,48.47
8,7,2,48.47,48.1
8,7,3,48.1,48.62
8,7,4,48.62,48.62
8,7,5,48.62,48.84
9,7,5,48.84,50.2
9,7,6,50.2,48.9
9,7,6,50.2,48.9
9,7,7,48.9,48.78
9,7,8,48.78,48.75
9,7,7,48.75,48.8
9,7,7,48.75,48.8
9,7,8,48.8,49.75
9,7,9,49.75,47.22
9,7,9,49.75,47.22
9,7,9,49.75,47.22
9,7,9,49.75,47.22
9,7,9,49.75,47.22
9,7,9,49.75,47.22
9,7,8,47.22,47.62
9,7,9,47.62,48.88
9,7,9,47.62,48.88
9,7,9,47.62,48.88
9,7,9,47.62,48.88
9,7,9,47.62,48.88
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,9,48.88,50.9
9,8,8,50.9,49.53
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,9,49.53,50.56
9,8,8,50.56,50.25
9,8,9,50.25,50.5
9,8,9,50.25,50.5
8,8,9,50.5,49.66
8,8,8,49.66,50.03
8,8,9,50.03,50.2
8,8,8,50.2,50.22
8,8,7,50.22,49.6
8,8,8,49.6,50.0
8,8,9,50.0,50.3
8,8,8,50.3,50.0
8,8,7,50.0,50.16
8,8,8,50.16,49.88
8,8,7,49.88,49.78
8,8,6,49.78,49.72
8,8,7,49.72,49.75
8,8,8,49.75,50.0
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,9,50.0,49.94
8,8,8,49.94,48.94
8,8,9,48.94,50.7
8,8,8,50.7,50.22
8,8,9,50.22,49.62
8,8,9,50.22,49.62
8,8,9,50.22,49.62
8,8,9,50.22,49.62
8,8,9,50.22,49.62
8,8,9,50.22,49.62
8,8,9,50.22,49.62
